TERM,SUBJECT,CATALOG NBR,CLASS SECTION,COURSE DESCR,INSTR LAST NAME,INSTR FIRST NAME,A,B,C,D,F,TOTAL DROPPED,AVG GPA,HELPER
Spring 2026,EDS,6399,01,Master?s Thesis,Chen,Jiefu,1,0,0,0,,,4,EDS6399
Spring 2026,SPEC,4364,01,Ed Students Giifts and Talents,Govan,Kordney J,29,9,1,0,1,1,3.529,SPEC4364
Spring 2026,SPEC,7392,01,Assmt Intellectual Abilities,Rigby-Wills,Hope,13,1,0,0,,,3.787,SPEC7392
Spring 2026,SPEC,7392,2,Assmt Intellectual Abilities,Gomez,Mertie,10,0,0,0,,,4,SPEC7392
Spring 2026,SPEC,8376,1,Res Meth Low Incid Pops,Hawkins,Jacqueline McLean,19,2,0,0,,,3.81,SPEC8376
Spring 2026,SPEC,8376,2,Res Meth Low Incid Pops,Hawkins,Jacqueline McLean,1,0,0,0,,,4,SPEC8376
Spring 2026,SPEC,7343,01,Psych Processes of Reading,Santi,Kristi L,12,8,0,1,,,3.398,SPEC7343
Spring 2026,SPEC,6360,01,Individuals with Disabilities,Dulas,Heather,16,1,0,0,2,,3.474,SPEC6360
Spring 2026,SPEC,3373,1,SPEC 3373,Carp,Charlotte Lynn,13,3,1,0,,,3.628,SPEC3373
Spring 2026,SPEC,2350,01,RBT Training,Carp,Charlotte Lynn,6,7,1,0,1,,3.089,SPEC2350
Spring 2026,SPEC,4365,01,Data-Based Indiv Instruct,Rigby-Wills,Hope,6,7,1,0,,,3.286,SPEC4365
Spring 2026,SPEC,6362,01,Behav Interventions:Evid-Based,Rigby-Wills,Hope,8,5,1,0,,,3.453,SPEC6362
Spring 2026,SPEC,3372,1,SPEC 3372,Carp,Charlotte Lynn,11,1,1,0,,,3.668,SPEC3372
Spring 2026,SPEC,4362,01,Behavior: EBD,Richardson,Amy Renee,11,2,0,0,,,3.719,SPEC4362
Spring 2026,SPEC,6365,01,Data-Based Indiv Instruct,Rigby-Wills,Hope,6,5,2,0,,,3.257,SPEC6365
Spring 2026,SPEC,6373,1,SPEC 6373,Carp,Charlotte Lynn,9,0,0,0,2,,3.213,SPEC6373
Spring 2026,SPEC,6370,1,SPEC 6370,Hyde,Shelley Suzanne,6,1,0,0,2,,2.853,SPEC6370
Spring 2026,SPEC,6372,1,SPEC 6372,Carp,Charlotte Lynn,6,1,0,0,,,3.857,SPEC6372
Spring 2026,ENGR,2301,03,Mechanics I,Hoskere,Vedhus,23,25,20,3,12,16,2.105,ENGR2301
Spring 2026,ENGR,2301,02,Mechanics I,Krakowiak,Konrad,13,20,27,11,9,10,1.967,ENGR2301
Spring 2026,ENGR,1304,01,Engineering Graphics,Ray,Kyle A,16,20,2,0,,1,3.307,ENGR1304
Spring 2026,CHIN,3354,01,Chinese Culture and Language,Wang,Wei,7,27,14,1,1,,2.793,CHIN3354
Spring 2026,CHIN,3360,02,A Look Into Modern China,Wang,Wei,8,27,11,3,1,,2.687,CHIN3360
Spring 2026,CHIN,1502,01,Elementary Chinese II,Zhang,Jing,9,4,6,2,2,,2.653,CHIN1502
Spring 2026,CHIN,1502,05,Elementary Chinese II,Zhang,Jing,10,5,0,0,1,,3.314,CHIN1502
Spring 2026,CHIN,1301,1,CHIN 1301,Yan,Shuyu,16,3,0,0,,3,3.228,CHIN1301
Spring 2026,CHIN,2312,01,Intermediate Chinese II,Zhang,Jing,12,4,0,1,,1,3.297,CHIN2312
Spring 2026,CHIN,3302,01,Advanced Mandarin Chinese II,Yan,Shuyu,11,3,1,0,,,3.623,CHIN3302
Spring 2026,CHIN,3304,01,Business Chinese,Wen,Xiaohong Sharon,8,2,2,1,,,3.358,CHIN3304
Spring 2026,CHIN,4302,01,Integrated Chinese,Wen,Xiaohong Sharon,8,2,2,0,,1,3.205,CHIN4302
Spring 2026,CHIN,6397,01,Selected Topics,Zhang,Jing,0,0,1,0,,,2.33,CHIN6397
Spring 2026,ELCS,7302,1,ELCS 7302,Wilson,Alison Shelby Page,14,3,0,0,,,3.765,ELCS7302
Spring 2026,ELCS,7302,3,ELCS 7302,Wilson,Alison Shelby Page,15,1,0,0,1,,3.589,ELCS7302
Spring 2026,ELCS,7320,01,ELCS 7320,Butcher,Keith,18,0,0,0,,,4,ELCS7320
Spring 2026,ELCS,7320,3,ELCS 7320,Butcher,Keith,13,0,0,0,,,4,ELCS7320
Spring 2026,ELCS,6304,01,Law & Policy for School Leader,Klussmann,Duncan Foster,14,0,0,0,,,4,ELCS6304
Spring 2026,ELCS,6304,02,Law & Policy for School Leader,Klussmann,Duncan Foster,13,0,0,0,,,4,ELCS6304
Spring 2026,ELCS,6310,02,Interpersonal Communications,Brosnahan,Carla,14,1,0,0,,,3.955,ELCS6310
Spring 2026,ELCS,6310,01,Interpersonal Communications,Stephens,Adam Joshua,9,0,0,0,1,,3.6,ELCS6310
Spring 2026,ELCS,6380,1,Educational Planning & Policy,Carales,Vincent D,8,3,0,0,,,3.637,ELCS6380
Spring 2026,ELCS,6380,2,Educational Planning & Policy,Barnes,Yolanda Michelle,8,0,0,0,,,4,ELCS6380
Spring 2026,ELCS,8380,1,ELCS 8380,Louis,Dave A,14,0,0,0,,,4,ELCS8380
Spring 2026,ELCS,6393,1,Internship in Educ Leadership,Carales,Vincent D,10,1,0,0,,,3.819,ELCS6393
Spring 2026,ELCS,7330,1,Admin of Higher Educ I,Harris,Shauna Hemingway,8,3,0,0,,,3.697,ELCS7330
Spring 2026,ELCS,8398,3,Independent Study,Louis,Dave A,4,0,0,0,,,4,ELCS8398
Spring 2026,ELCS,8398,1,Independent Study,Snodgrass Rangel,Virginia Walker,1,0,0,0,,,4,ELCS8398
Spring 2026,ELCS,8398,2,Independent Study,Davis,Bradley,1,0,0,0,,,4,ELCS8398
Spring 2026,ELCS,8398,6,Independent Study,Davis,Bradley,1,0,0,0,,,4,ELCS8398
Spring 2026,ELCS,8398,7,Independent Study,Santi,Kristi L,1,0,0,0,,,3.67,ELCS8398
Spring 2026,ELCS,6322,1,Org & Admin Stud. Support Serv,Wilson,Kellynn Arlette,6,0,0,0,,,4,ELCS6322
Spring 2026,ELCS,8310,1,The Superintendency,Klussmann,Duncan Foster,5,0,0,0,,,4,ELCS8310
Spring 2026,ELCS,8356,1,Program Policy Evaluation,Snodgrass Rangel,Virginia Walker,2,2,0,0,,1,2.932,ELCS8356
Spring 2026,ELCS,8399,3,Doctoral Dissertation,Carales,Vincent D,3,0,0,0,,,4,ELCS8399
Spring 2026,ELCS,8399,1,Doctoral Dissertation,Zou,Yali,1,0,0,0,,,4,ELCS8399
Spring 2026,ELCS,8399,4,Doctoral Dissertation,Horn,Catherine Lynn,1,0,0,0,,,4,ELCS8399
Spring 2026,ELCS,8199,2,Dissertation,Horn,Catherine Lynn,1,0,0,0,,,4,ELCS8199
Spring 2026,ELCS,8345,1,School-Based Budget & Law,Johnson,Detra DeVerne,1,0,0,0,,,4,ELCS8345
Spring 2026,ELCS,8355,1,Policy Pol & Gov of Education,Johnson,Detra DeVerne,1,0,0,0,,,4,ELCS8355
Spring 2026,ELCS,8699,3,Doctoral Dissertation,Zou,Yali,1,0,0,0,,,4,ELCS8699
Spring 2026,WCL,3366,1,Latin American and Latino Film,Centeno,Daniel,17,22,4,5,2,1,2.818,WCL3366
Spring 2026,WCL,2352,01,World Cinema,Centeno,Daniel,23,20,3,0,1,2,3.157,WCL2352
Spring 2026,WCL,2351,1,World Cultures Thru Lit & Arts,Tiwari,Bhavya,10,5,7,11,,2,2.323,WCL2351
Spring 2026,WCL,3355,1,Female Divinities,Tamber-Rosenau,Caryn M,19,6,1,0,2,,3.429,WCL3355
Spring 2026,WCL,4355,1,Global South WWII to Present,Tiwari,Bhavya,4,5,1,5,,,2.423,WCL4355
Spring 2026,WCL,3360,1,WCL 3360,Ambikaipaker,Mohan,8,1,0,0,1,1,3.212,WCL3360
Spring 2026,WCL,4396,1,Selected Topics in WCL,Zaretsky,Robert D,3,1,0,0,1,,2.868,WCL4396
Spring 2026,WCL,3397,4,Selected Topics in WCL,Quinn,Rachel Afi,1,0,0,0,,2,1.333,WCL3397
Spring 2026,SGNL,1301,2,Elementary Sign Language I,Brittain,Terrell,3,4,5,2,,6,1.767,SGNL1301
Spring 2026,SGNL,1301,5,Elementary Sign Language I,Brittain,Terrell,3,5,2,0,3,4,1.804,SGNL1301
Spring 2026,SGNL,1301,3,Elementary Sign Language I,Brittain,Robyn Michelle,1,2,2,2,2,7,0.979,SGNL1301
Spring 2026,SGNL,1301,1,Elementary Sign Language I,Brittain,Terrell,2,3,4,1,2,3,1.645,SGNL1301
Spring 2026,SGNL,1302,4,Elementary Sign Language II,Brittain,Terrell,7,11,4,0,,,3.046,SGNL1302
Spring 2026,SGNL,1302,3,Elementary Sign Language II,Mann,Lyman Joseph,4,5,8,1,,1,2.561,SGNL1302
Spring 2026,SGNL,1302,5,Elementary Sign Language II,Brittain,Robyn Michelle,1,9,6,0,3,,2.211,SGNL1302
Spring 2026,SGNL,2302,02,Intermediate Sign Language II,Brittain,Terrell,13,9,2,1,,1,3.142,SGNL2302
Spring 2026,SGNL,2302,01,Intermediate Sign Language II,Gietz,Merrilee Ruth,3,6,4,0,,1,2.691,SGNL2302
Spring 2026,SGNL,2301,1,Intermediate Sign Language I,Mann,Lyman Joseph,4,8,5,0,,,2.902,SGNL2301
Spring 2026,SGNL,2301,2,Intermediate Sign Language I,Gietz,Merrilee Ruth,0,2,2,0,,1,1.934,SGNL2301
Spring 2026,MAS,2340,02,Intro Mexican American Studies,Lira,Karla Aisen,16,17,2,1,4,6,2.659,MAS2340
Spring 2026,MAS,3341,1,Mex Amer Experience Thru Film,Lira,Karla Aisen,23,8,5,2,1,2,3.122,MAS3341
Spring 2026,MAS,3343,01,Latino Psychology,Pino,Diana,18,9,0,0,,1,3.406,MAS3343
Spring 2026,MAS,3395,1,Sel Top Mexican American Stdy,Pino,Diana,12,8,2,0,,2,3.125,MAS3395
Spring 2026,MAS,3345,1,Latino Leadership/Activism,Lira,Karla Aisen,16,0,1,0,2,3,3,MAS3345
Spring 2026,MAS,3340,01,Mexican Amer Urban Communities,Pino,Diana,6,6,1,1,,1,2.956,MAS3340
Spring 2026,EGRP,2132,1,EGRP 2132,Zelisko,Matthew Raymond,24,4,1,0,,,3.759,EGRP2132
Spring 2026,EGRP,2131,1,EGRP 2131,Zelisko,Matthew Raymond,13,7,3,0,,2,3.252,EGRP2131
Spring 2026,EGRP,2122,1,EGRP 2122,Zelisko,Matthew Raymond,16,1,3,0,,2,3.333,EGRP2122
Spring 2026,EGRP,2121,1,EGRP 2121,Zelisko,Matthew Raymond,9,4,3,0,,2,3,EGRP2121
Spring 2026,EGRP,2123,1,EGRP 2123,Zelisko,Matthew Raymond,8,6,3,0,,,3.255,EGRP2123
Spring 2026,EGRP,2133,1,EGRP 2133,Zelisko,Matthew Raymond,7,4,4,0,,1,3,EGRP2133
Spring 2026,EGRP,1102,1,EGRP 1102,Zelisko,Matthew Raymond,10,1,0,0,,1,3.528,EGRP1102
Spring 2026,EGRP,2113,1,EGRP 2113,Zelisko,Matthew Raymond,6,3,2,0,,,3.304,EGRP2113
Spring 2026,EGRP,1141,01,Engineering Applications IV,Zelisko,Matthew Raymond,3,2,1,0,,,3.333,EGRP1141
Spring 2026,EGRP,2111,1,EGRP 2111,Zelisko,Matthew Raymond,1,1,1,0,,3,1.555,EGRP2111
Spring 2026,EGRP,2112,1,EGRP 2112,Zelisko,Matthew Raymond,3,1,1,0,,1,2.723,EGRP2112
Spring 2026,EGRP,1140,1,Engineering Applications III,Zelisko,Matthew Raymond,4,0,1,0,,,3.6,EGRP1140
Spring 2026,GENB,   6A50,02,GENB    6A50,Pettiette,Michael R,14,8,1,0,1,1,3.214,GENB   6A50
Spring 2026,GENB,   6A50,03,GENB    6A50,Pettiette,Michael R,8,9,0,0,,,3.548,GENB   6A50
Spring 2026,GENB,   6A50,01,GENB    6A50,Pineda,Dalia Rivera,8,2,0,0,,1,3.425,GENB   6A50
Spring 2026,GENB,7304,03,Bus Ethics for Accountants,Simms,John Edward,15,3,0,0,,,3.797,GENB7304
Spring 2026,GENB,7304,01,Bus Ethics for Accountants,Simms,John Edward,7,2,0,0,,,3.631,GENB7304
Spring 2026,GENB,7397,01,Selected Topics,Wilbur,Stephen,7,3,0,0,,,3.634,GENB7397
Spring 2026,GENB,7397,02,Selected Topics,Webb,James R,8,1,0,0,,,3.926,GENB7397
Spring 2026,GENB,7397,03,Selected Topics,Wilbur,Stephen,5,1,0,0,,,3.833,GENB7397
Spring 2026,GENB,7303,02,Prof Accounting Communication,Newman,Michael Ray,16,4,0,0,,,3.85,GENB7303
Spring 2026,GENB,7303,01,Prof Accounting Communication,Newman,Michael Ray,4,0,0,0,,,4,GENB7303
Spring 2026,GENB,5304,01,Business Ethics for Accountant,Simms,John Edward,1,1,1,0,2,,1.8,GENB5304
Spring 2026,GENB,5304,03,Business Ethics for Accountant,Simms,John Edward,0,1,0,0,,,3,GENB5304
Spring 2026,GENB,7334,01,Brainstorming to Bankrolling,Gurung,Sitanshu,4,1,1,0,,,3.39,GENB7334
Spring 2026,GENB,   7A97,01,GENB    7A97,Piefer,Stacey M,5,0,0,0,,,4,GENB   7A97
Spring 2026,GENB,7393,01,Business Consulting Lab I,Galvani,Paul,3,0,0,0,,,4,GENB7393
Spring 2026,GENB,7394,01,Business Consulting Lab II,Galvani,Paul,3,0,0,0,,,4,GENB7394
Spring 2026,TECH,1301,30,Intro to Data Analytics Tools,Roberts,Phyllis Rayburn,24,11,6,1,2,3,3.014,TECH1301
Spring 2026,TECH,1301,31,Intro to Data Analytics Tools,Thornton,Brandon Latroy,29,1,1,0,1,,3.771,TECH1301
Spring 2026,TECH,3365,31,Appl of Discrete Mthds in Tech,Thornton,Brandon Latroy,40,8,5,3,2,,3.362,TECH3365
Spring 2026,TECH,6360,30,Exp Design & Data Analysis,Thornton,Brandon Latroy,8,1,1,0,,,3.667,TECH6360
Spring 2026,TECH,6360,40,Exp Design & Data Analysis,Thornton,Brandon Latroy,3,1,0,0,,,3.668,TECH6360
Spring 2026,FREN,1301,2,FREN 1301,Green,Viola V,5,4,6,1,2,6,1.806,FREN1301
Spring 2026,FREN,1301,1,FREN 1301,Green,Viola V,8,6,4,0,2,1,2.762,FREN1301
Spring 2026,FREN,1302,1,FREN 1302,Chalhoub,Rania Maria,11,9,2,0,,3,2.947,FREN1302
Spring 2026,FREN,1302,2,FREN 1302,Chalhoub,Rania Maria,9,5,3,0,,,3.353,FREN1302
Spring 2026,FREN,2311,01,Intermediate French I,Gnanwo Hounfodji,Raymond,2,5,3,4,,4,1.925,FREN2311
Spring 2026,FREN,2312,02,Intermediate French II,Green,Viola V,0,7,3,0,,,2.799,FREN2312
Spring 2026,FREN,2312,01,Intermediate French II,Vredenburgh,Amanda Jane,2,2,2,0,,,3.11,FREN2312
Spring 2026,FREN,4315,1,Advanced Translation,Green,Viola V,9,6,0,0,,1,3.313,FREN4315
Spring 2026,FREN,3340,1,Contemporary French Society,Vredenburgh,Amanda Jane,3,2,0,0,,2,2.524,FREN3340
Spring 2026,ATP,6123,1,Upper Extremity Evaluation Lab,Harrison,Layci,20,0,0,0,,,4,ATP6123
Spring 2026,ATP,6293,1,Clinical Experience III,Harrison,Layci,19,1,0,0,,,3.95,ATP6293
Spring 2026,ATP,6323,1,Upper Extremity Evaluation,Harrison,Layci,11,9,0,0,,,3.55,ATP6323
Spring 2026,ATP,6324,1,Healthcare Administration,Knoblauch,Mark Alan,16,4,0,0,,,3.8,ATP6324
Spring 2026,ATP,7196,1,Clinical Education VI,Elliott,Ashlyne Paige,14,0,0,0,,,4,ATP7196
Spring 2026,ATP,7297,01,Case Study Prep & Submission,Elliott,Ashlyne Paige,14,0,0,0,,,4,ATP7297
Spring 2026,ATP,7321,1,Behavioral Health in AT,Elliott,Ashlyne Paige,13,0,1,0,,,3.857,ATP7321
Spring 2026,ATP,7322,1,Seminar in Athletic Training,Knoblauch,Mark Alan,14,0,0,0,,,4,ATP7322
Spring 2026,EDBA,8304,01,Research Symposium,Patrick-Ralhan,Vanessa M,23,1,0,0,,,3.931,EDBA8304
Spring 2026,EDBA,8305,01,Manage Change in Organizations,Aron,Ravi,21,3,0,0,,,3.806,EDBA8305
Spring 2026,EDBA,8306,01,Quantitative Analysis,Chiu,Shih-chi,18,6,0,0,,,3.654,EDBA8306
Spring 2026,EDBA,8310,01,Competing on Analytics,Habel,Johannes,20,0,0,0,,,4,EDBA8310
Spring 2026,EDBA,8311,01,"Finance, Accounting, Economics",Gargano,Antonio,20,0,0,0,,,4,EDBA8311
Spring 2026,EDBA,8322,01,Directed Study 2,Horner,Amy C,20,0,0,0,,,3.984,EDBA8322
Spring 2026,ARLD,4397,40,Special Topics in Arts Lead,Escobedo,Theresa Renee,13,3,2,0,,,3.629,ARLD4397
Spring 2026,ARLD,4397,01,Special Topics in Arts Lead,Girardot,Michelle,7,4,0,0,2,1,2.834,ARLD4397
Spring 2026,ARLD,3300,01,Intro to Arts Administration,Wilson,Paula Michelle,10,10,3,2,,,3.252,ARLD3300
Spring 2026,ARLD,6340,01,Law and the Arts,Payne,Brendettae,14,0,0,0,,,4,ARLD6340
Spring 2026,ARLD,6395,40,Sel Topics in Arts Leadership,Escobedo,Theresa Renee,11,0,0,0,,,4,ARLD6395
Spring 2026,ARLD,6315,01,PR & Marketing for Arts,Luks Jacobs,Joel,10,0,0,0,,,4,ARLD6315
Spring 2026,ARLD,6372,01,Museum Education,Veneman,Katherine A,10,0,0,0,,,4,ARLD6372
Spring 2026,ARLD,6325,01,Artist Career Development,Dallas,Marci R,8,0,0,0,,,3.876,ARLD6325
Spring 2026,ARLD,6300,01,Fndmntals & Planning for Arts,Hainley,Lauren,6,1,0,0,,,3.81,ARLD6300
Spring 2026,ARLD,6371,01,Museum Programming,DeHoyos-Sauder,Ashley Delara,7,0,0,0,,,4,ARLD6371
Spring 2026,ARLD,6398,01,Special Prob in Arts Leadrshp,Fernando,Fleurette S,3,0,0,0,,,4,ARLD6398
Spring 2026,ARLD,6691,01,Internship in Arts Organizatn,Fernando,Fleurette S,2,0,0,0,,,4,ARLD6691
Spring 2026,ARLD,6391,01,Internship in Arts Organizatn,Fernando,Fleurette S,1,0,0,0,,,4,ARLD6391
Spring 2026,TEPM,6301,40,Project Management Principles,Sherman,Dennis Louis,13,6,0,0,,,3.684,TEPM6301
Spring 2026,TEPM,6301,20,Project Management Principles,Sherman,Dennis Louis,8,2,0,0,,,3.8,TEPM6301
Spring 2026,TEPM,6395,1,Integration Project,Carden,Lila L,11,0,0,0,,,3.94,TEPM6395
Spring 2026,TEPM,6395,20,Integration Project,Carden,Lila L,8,0,0,0,,,4,TEPM6395
Spring 2026,TEPM,6395,40,Integration Project,Carden,Lila L,2,0,0,0,,,3.67,TEPM6395
Spring 2026,TEPM,6303,20,Risk Assessment in Project Mgm,Hopkins,Ronald K,10,0,0,0,,,3.835,TEPM6303
Spring 2026,TEPM,6303,40,Risk Assessment in Project Mgm,Hopkins,Ronald K,4,2,0,0,,,3.612,TEPM6303
Spring 2026,TEPM,6303,1,Risk Assessment in Project Mgm,Hopkins,Ronald K,0,1,0,0,,,3.33,TEPM6303
Spring 2026,TEPM,6305,40,Project Manager Tools,Sherman,Dennis Louis,2,3,0,0,,,3.466,TEPM6305
Spring 2026,TEPM,6305,1,Project Manager Tools,Sherman,Dennis Louis,4,0,0,0,,,4,TEPM6305
Spring 2026,TEPM,6305,20,Project Manager Tools,Sherman,Dennis Louis,1,1,0,0,,,3.5,TEPM6305
Spring 2026,TEPM,6308,1,Project Procurement Practices,Conover,Sharon Cecilia,8,0,0,0,,,4,TEPM6308
Spring 2026,TEPM,6308,20,Project Procurement Practices,Conover,Sharon Cecilia,2,0,0,0,,,4,TEPM6308
Spring 2026,TEPM,6308,40,Project Procurement Practices,Conover,Sharon Cecilia,1,0,0,0,,,4,TEPM6308
Spring 2026,TEPM,6306,40,Project Management Office,Rypien,David V,5,0,0,0,,,4,TEPM6306
Spring 2026,TEPM,6306,20,Project Management Office,Rypien,David V,4,0,0,0,,,4,TEPM6306
Spring 2026,TEPM,6306,1,Project Management Office,Rypien,David V,1,0,0,0,,,4,TEPM6306
Spring 2026,TEPM,6304,1,Quality Improvemnt in Proj Mgt,Kovach,Jamison,4,0,0,0,,,4,TEPM6304
Spring 2026,TEPM,6304,20,Quality Improvemnt in Proj Mgt,Kovach,Jamison,4,0,0,0,,,4,TEPM6304
Spring 2026,TEPM,6304,40,Quality Improvemnt in Proj Mgt,Kovach,Jamison,1,0,0,0,,,4,TEPM6304
Spring 2026,TEPM,6391,40,Project Management Seminar,Carden,Lila L,4,0,0,0,,,4,TEPM6391
Spring 2026,TEPM,6391,1,Project Management Seminar,Carden,Lila L,2,0,1,0,,,3.333,TEPM6391
Spring 2026,TEPM,6391,20,Project Management Seminar,Carden,Lila L,2,0,0,0,,,4,TEPM6391
Spring 2026,TEPM,6302,40,Leadership and Team Building,Hopkins,Ronald K,5,0,0,0,,,4,TEPM6302
Spring 2026,TEPM,6302,20,Leadership and Team Building,Hopkins,Ronald K,3,0,0,0,,,4,TEPM6302
Spring 2026,TEPM,6307,1,Advanced Project Management,Sherman,Dennis Louis,1,0,1,0,,,3.165,TEPM6307
Spring 2026,TEPM,6307,40,Advanced Project Management,Sherman,Dennis Louis,1,0,1,0,,,3.165,TEPM6307
Spring 2026,TEPM,6307,20,Advanced Project Management,Sherman,Dennis Louis,1,0,0,0,,,4,TEPM6307
Spring 2026,TMTH,3360,31,Applied Technical Statistics,Thornton,Brandon Latroy,38,4,3,1,3,,3.429,TMTH3360
Spring 2026,TMTH,3360,32,Applied Technical Statistics,Thornton,Brandon Latroy,29,14,4,1,1,,3.368,TMTH3360
Spring 2026,TMTH,3360,30,Applied Technical Statistics,Dick,Deanna L,4,13,6,2,3,1,2.402,TMTH3360
Spring 2026,ARED,2310,03,Intro Critical Visual Culture,Chung,Sheng Kuan,12,3,1,0,1,3,2.934,ARED2310
Spring 2026,ARED,2310,01,Intro Critical Visual Culture,Chung,Sheng Kuan,14,3,0,0,1,1,3.317,ARED2310
Spring 2026,ARED,2310,04,Intro Critical Visual Culture,Sheykhlar,Saeideh,10,2,2,4,1,,2.738,ARED2310
Spring 2026,ARED,2310,02,Intro Critical Visual Culture,Sheykhlar,Saeideh,5,6,1,0,4,,2.397,ARED2310
Spring 2026,ARED,3305,01,Art in Elementary Schools,Boyaki wilson,Amanda Rose,20,0,0,0,,,3.967,ARED3305
Spring 2026,ARED,4345,02,Art in Elem & Secondary School,Burgess,Theresa Michelle,16,0,0,0,,,4,ARED4345
Spring 2026,ARED,7350,01,Critical Visual Culture,Chung,Sheng Kuan,6,0,0,0,,,4,ARED7350
Spring 2026,ARED,6345,03,Art in Elem & Secondary School,Burgess,Theresa Michelle,3,0,0,0,,,4,ARED6345
Spring 2026,PHOP,6198,10,Spec Prob-Physio Optics,Matynia,Anna,2,0,0,0,,,4,PHOP6198
Spring 2026,PHOP,6198,17,Spec Prob-Physio Optics,Meier,Kimberly,2,0,0,0,,,4,PHOP6198
Spring 2026,PHOP,6198,2,Spec Prob-Physio Optics,Frishman,Laura J,2,0,0,0,,,4,PHOP6198
Spring 2026,PHOP,6198,5,Spec Prob-Physio Optics,Patel,Nimesh Bhikhu,2,0,0,0,,,4,PHOP6198
Spring 2026,PHOP,6198,1,Spec Prob-Physio Optics,O'Brien,John,1,0,0,0,,,4,PHOP6198
Spring 2026,PHOP,6198,11,Spec Prob-Physio Optics,Plaumann,Maureen Daley,1,0,0,0,,,4,PHOP6198
Spring 2026,PHOP,6198,13,Spec Prob-Physio Optics,Sapoznik,Kaitlyn Anne,1,0,0,0,,,4,PHOP6198
Spring 2026,PHOP,6198,22,Spec Prob-Physio Optics,Schill,Alexander W,0,1,0,0,,,3,PHOP6198
Spring 2026,PHOP,6198,23,Spec Prob-Physio Optics,Ribelayga,Christophe Pierre,1,0,0,0,,,4,PHOP6198
Spring 2026,PHOP,6198,3,Spec Prob-Physio Optics,Hildebrand,David,1,0,0,0,,,4,PHOP6198
Spring 2026,PHOP,6198,4,Spec Prob-Physio Optics,Della Santina,Luca,1,0,0,0,,,4,PHOP6198
Spring 2026,PHOP,6198,7,Spec Prob-Physio Optics,Walker,Maria Kelly,1,0,0,0,,,4,PHOP6198
Spring 2026,PHOP,6198,8,Spec Prob-Physio Optics,Ferreira,Tarsis Gesteira,1,0,0,0,,,4,PHOP6198
Spring 2026,PHOP,6198,9,Spec Prob-Physio Optics,Rump,Rachel,1,0,0,0,,,3.67,PHOP6198
Spring 2026,PHOP,6371,3,Experimental Design in VS,Burns,Alan R,9,7,0,0,,,3.48,PHOP6371
Spring 2026,PHOP,7399,13,Masters Thesis,Walker,Maria Kelly,2,0,0,0,,,4,PHOP7399
Spring 2026,PHOP,7399,1,Masters Thesis,Plaumann,Maureen Daley,1,0,0,0,,,4,PHOP7399
Spring 2026,PHOP,7399,10,Masters Thesis,Della Santina,Luca,1,0,0,0,,,4,PHOP7399
Spring 2026,PHOP,7399,11,Masters Thesis,Sayah,Diane Noel,1,0,0,0,,,4,PHOP7399
Spring 2026,PHOP,7399,14,Masters Thesis,Ferreira,Tarsis Gesteira,1,0,0,0,,,4,PHOP7399
Spring 2026,PHOP,7399,2,Masters Thesis,Cheng,Han,1,0,0,0,,,4,PHOP7399
Spring 2026,PHOP,7399,4,Masters Thesis,Twa,Michael D,0,1,0,0,,,3,PHOP7399
Spring 2026,PHOP,7399,6,Masters Thesis,Harrison,Wendy W,1,0,0,0,,,4,PHOP7399
Spring 2026,PHOP,7399,7,Masters Thesis,Marsack,Jason,1,0,0,0,,,4,PHOP7399
Spring 2026,PHOP,7399,8,Masters Thesis,Ostrin,Lisa,1,0,0,0,,,4,PHOP7399
Spring 2026,PHOP,8199,04,Doctoral Dissertation,Ribelayga,Christophe Pierre,2,0,0,0,,,4,PHOP8199
Spring 2026,PHOP,8199,11,Doctoral Dissertation,Ritchey,Eric R,1,0,0,0,,,4,PHOP8199
Spring 2026,PHOP,8199,2,Doctoral Dissertation,Patel,Nimesh Bhikhu,1,0,0,0,,,4,PHOP8199
Spring 2026,PHOP,8199,3,Doctoral Dissertation,Ostrin,Lisa,1,0,0,0,,,4,PHOP8199
Spring 2026,PHOP,8199,6,Doctoral Dissertation,Das,Vallabh E,1,0,0,0,,,4,PHOP8199
Spring 2026,PHOP,8199,8,Doctoral Dissertation,Rump,Rachel,1,0,0,0,,,4,PHOP8199
Spring 2026,PHOP,8199,9,Doctoral Dissertation,Harrison,Wendy W,1,0,0,0,,,4,PHOP8199
Spring 2026,PHOP,6257,10,Research Practicum B,Ferreira,Tarsis Gesteira,1,0,0,0,,,4,PHOP6257
Spring 2026,PHOP,6257,18,Research Practicum B,Harrison,Wendy W,1,0,0,0,,,4,PHOP6257
Spring 2026,PHOP,6257,3,Research Practicum B,Ostrin,Lisa,1,0,0,0,,,4,PHOP6257
Spring 2026,PHOP,6257,4,Research Practicum B,Patel,Nimesh Bhikhu,1,0,0,0,,,4,PHOP6257
Spring 2026,PHOP,6257,7,Research Practicum B,Plaumann,Maureen Daley,1,0,0,0,,,4,PHOP6257
Spring 2026,PHOP,6257,9,Research Practicum B,Sapoznik,Kaitlyn Anne,1,0,0,0,,,4,PHOP6257
Spring 2026,PHOP,7242,2,Visual Neuroscience,Das,Vallabh E,5,0,0,0,,,4,PHOP7242
Spring 2026,PHOP,8698,2,Doctoral Research,Yoon,Geunyoung,2,0,0,0,,,3.835,PHOP8698
Spring 2026,PHOP,8698,1,Doctoral Research,Patel,Nimesh Bhikhu,1,0,0,0,,,4,PHOP8698
