TERM,SUBJECT,CATALOG NBR,CLASS SECTION,COURSE DESCR,INSTR LAST NAME,INSTR FIRST NAME,A,B,C,D,F,SATISFACTORY,UNSATISFACTORY,NOT REPORTED,TOTAL DROPPED,AVG GPA
Fall 2021,PSYC,7397,2,Selected Topics in Psychology,Vujanovic,Anka Anna,0,0,0,0,0,2,0,0,0,0
Fall 2021,MARK,   6A98,1,Research,Krishnamurthy,Parthasarathy,0,0,0,0,0,0,0,0,0,0
Fall 2021,MECT,6398,1,Special Problems in MET,Bose,Anima B,0,0,0,0,0,0,0,0,0,0
Fall 2021,CUIN,8399,5,Doctoral Dissertation,McNeil,Sara G,1,0,0,0,0,1,0,0,0,2
Fall 2021,MUSA,6326,1,Applied Double Bass,Conley,Shawn,1,0,0,0,0,0,0,0,0,4
Fall 2021,PHLS,8999,1,Doctoral Dissertation,Smith,Nathan G,0,0,0,0,0,2,0,0,0,0
Fall 2021,MUSA,8243,3,Doctoral Lecture Recital,Kitai,Anthony T,0,0,0,0,0,0,0,0,0,0
Fall 2021,ENGL,4398,1,Independent Study,Gonzalez,Maria C,1,0,0,0,0,0,0,0,0,4
Fall 2021,COSC,3396,3,Senior Research Project,Ordonez,Carlos,1,0,0,0,0,0,0,0,0,4
Fall 2021,ELCS,8311,11,Lab of Practice-Lit Revw Devel,Rangel,Virginia,1,0,0,0,0,0,0,0,0,4
Fall 2021,MUSI,1220,4,Class Piano I,Van Kekerix,Todd Evan,4,4,0,0,0,0,0,0,3,3.5
Fall 2021,PSYC,3301,2,Intro Psych Stats,Steinberg,Lynne,5,12,5,5,2,0,0,0,11,2.448
Fall 2021,IDNS,1141,5,Chemistry I SEP Workshop,Pattison,Donna,13,3,1,3,0,0,0,0,3,3.333
Fall 2021,BIOL,3301,3,Genetics,Dauwalder,Brigitte,63,113,54,8,5,0,0,0,5,2.867
Fall 2021,CNST,1315,1,Project Drawings and Graphics,Ray,Kyle A,24,17,9,2,5,0,0,0,4,2.872
Fall 2021,MECE,2334,1,Thermodynamics,Love,Holley Carole,51,21,15,2,2,0,0,0,6,3.239
Fall 2021,MATH,1324,3,Finite Math with Applications,Caglar,Atife,89,67,41,19,29,0,0,0,23,2.66
Fall 2021,GOVT,2305,14,"US Govt: Congress,Pres & Crts",Abbott Jr,Kenneth Wayne,18,21,19,11,7,0,0,0,12,2.408
Fall 2021,TECH,3365,3,Appl of Discrete Mthds in Tech,Telles,John E,22,11,3,0,6,0,0,0,3,3.024
Fall 2021,BIOL,1106,45,Biology for Science Majors I,Medrano,Ana I,18,2,0,0,2,0,0,0,0,3.56
Fall 2021,PSYC,3350,4,Intro to Cognitive Psychology,Claussenius-Kalman,Hannah,11,14,8,3,2,0,0,0,2,2.728
Fall 2021,MATH,2318,5,Linear Algebra,Morgan,Jeffrey,68,33,20,19,16,0,0,0,31,2.72
Fall 2021,PHYS,1101,18,College Physics I (lab),Maric,Sladjana,3,13,5,0,2,0,0,0,1,2.681
Fall 2021,ACCT,2302,8,Prin of Managerial Accounting,Weber,Catherine K,41,18,6,3,2,0,0,0,4,3.366
Fall 2021,NUTR,4312,1,Nutrition Assessmnt & Planning,Ferrell,Carla Denise,22,20,20,2,1,0,0,0,1,2.933
Fall 2021,SGNL,1301,3,Elementary Sign Language I,Brittain,Robyn Michelle,2,6,3,4,4,0,0,0,3,1.825
Fall 2021,PUBL,6310,1,Administrative Theory,Koelling,Peter,11,3,0,0,0,0,0,0,1,3.644
Fall 2021,COMD,6261,1,Research and Critical Thinking,McIlraith,Autumn,34,2,0,0,0,0,0,0,0,3.954
Fall 2021,BZAN,6310,5,Quant Analysis for Busn Dec,Johnson,Norman A.,10,4,0,0,0,0,0,0,0,3.691
Fall 2021,CUIN,7373,1,Instr Strat Tchng Adult,Freiberg,Harvey Jerome,22,1,0,0,0,0,0,0,0,3.928
Fall 2021,MIS,7374,1,Bus Appls Database Mgt Sys II,Scamell,Richard W,3,1,0,0,1,0,0,0,0,3
Fall 2021,CIVE,6355,1,Intro-Dynamics of Structures,Mo,Larry Yi-Lung,14,14,2,0,1,0,0,0,2,3.258
Fall 2021,PETR,6368,2,Well Drilling and Completion I,Samuel,Robello,4,7,0,0,1,0,0,0,0,3.001
Fall 2021,COSC,6370,1,Fundamental of Medical Imaging,Tsekos,Nikolaos V,23,0,4,0,0,0,0,0,0,3.545
Fall 2021,SPAN,8399,2,Dissertation,Fairclough,Marta A,0,0,0,0,0,4,0,0,0,0
Fall 2021,ECE,8399,5,Doctoral Dissertation,Chen,Jiefu,4,0,0,0,0,0,0,0,0,4
Fall 2021,LAW,6354,1,Houston Journal of Int'l Law,Berman,Emily,0,0,0,0,0,11,0,0,0,0
Fall 2021,PHYS,1101,8,College Physics I (lab),Wood,Lowell T,2,7,7,0,0,0,0,0,0,2.667
Fall 2021,PHYS,1301,4,Intro General Physics I,Chu,Wei-Kan,32,31,47,19,4,0,0,0,34,2.511
Fall 2021,ENGI,2304,14,Technical Communications,Contos,Ashlie Meghan,14,10,0,3,2,0,0,0,1,3.012
Fall 2021,ARCH,3500,15,Architecture Design Studio V,Burrow,Robert W,2,2,3,0,0,0,0,0,0,2.81
Fall 2021,HRMA,2324,1,Nutrition and Healthy Living,Graves,Nancy,15,5,1,0,3,0,0,0,1,3.167
Fall 2021,LAW,5203,1,Govt Nonprofit Extshp I,Powers,William,0,0,0,0,0,7,0,0,0,0
Fall 2021,LAW,5314,12,Lawyering Skills & Strategy I,Swift,Kenneth Richard,4,11,1,0,0,0,0,0,0,3.394
Fall 2021,MANA,3335,12,Intro Org Behavior and Mgmt,Salaiz,Ashley,34,10,1,3,0,0,0,0,1,3.521
Fall 2021,ECON,4395,1,Topics - Applied Econometrics,Boul,Ruxandra,8,2,0,1,4,0,0,0,0,2.578
Fall 2021,PHYS,1101,19,College Physics I (lab),Wood,Lowell T,1,12,6,1,1,0,0,0,3,2.587
Fall 2021,WCL,3342,1,Tales of East Asian Cities,Li,Melody Yunzi,8,2,2,0,0,0,0,0,0,3.473
Fall 2021,CHEM,1112,3,Fundamentals of Chm Lab,Zaitsev,Vladimir G,3,5,6,0,0,0,0,0,2,2.856
Fall 2021,SPAN,3308,3,Written Com-Hisp Herit Learner,Hernandez Vargas,Saul,7,4,1,0,0,0,0,0,4,3.39
Fall 2021,ARTS,4332,1,Senior Graphic Design Major I,Suryadi,Adry,11,11,0,0,0,0,0,0,0,3.545
Fall 2021,ECON,2302,4,Principles of Microeconomics,Chung,Weonhyeok,25,26,18,8,8,0,0,0,7,2.581
Fall 2021,BIOL,2101,5,Anatomy & Physiology Lab I,Gill,Tejendra,4,6,6,3,2,0,0,0,1,2.302
Fall 2021,HIST,2374,1,Popular Culture in Latin Amer,Milanesio,Natalia,7,11,7,4,4,0,0,0,1,2.384
Fall 2021,CHEM,2132,1,Problem Solving in Org Chem II,Lee,T Randall,0,0,0,0,0,4,0,0,0,0
Fall 2021,TLIM,3340,30,Org Leadership & Supervision,Harlan,Pamela Kay,17,18,7,2,0,0,0,0,1,3.091
Fall 2021,DANC,2202,1,Sophomore Technique,Valls,Rebecca B,8,2,0,0,0,0,0,0,0,3.8
Fall 2021,ACCT,5368,2,Intermediate Accounting II,Muslu,Volkan,6,8,4,0,1,0,0,0,3,2.861
Fall 2021,SPAN,2615,2,Intsve Inter Span Heritg Lrnrs,Milner,Allison L,7,5,2,1,0,0,0,0,0,3.222
Fall 2021,ENGL,1301,74,First Year Writing I,Bollenbach,Ryan,11,6,5,2,3,0,0,0,0,2.753
Fall 2021,GEOL,1147,3,Introductory Meteorology Lab,Rappenglueck,Bernhard,5,3,3,0,1,0,0,0,1,2.834
Fall 2021,CHEM,8998,10,Doctoral Research,Zastrow,Melissa L,0,0,0,0,0,3,0,0,0,0
Fall 2021,SPAN,1507,3,Intns Elem Span Heritage Learn,Ruiz,Eugenia Maria,6,6,1,1,1,0,0,0,1,3.066
Fall 2021,SCM,7325,2,Process Analysis and Design,Robinson Jr,Powell Ersell,0,7,0,0,0,0,0,0,0,2.859
Fall 2021,LAW,7397,2,Selected Topics,Morales,Daniel I,4,7,0,0,0,0,0,0,0,3.394
Fall 2021,CHEM,6998,4,Special Problems,Do,Loi H,0,0,0,0,0,1,0,0,0,0
Fall 2021,PHIL,6398,3,Special Problems,Hattab,Helen,1,0,0,0,0,0,0,0,0,4
Fall 2021,ELCS,8398,2,Independent Study,Butcher,Keith,1,0,0,0,0,0,0,0,0,4
Fall 2021,EGRP,1142,2,Engineering Applications V,Henderson,Jerrod A,0,0,0,0,0,1,0,0,0,0
Fall 2021,MUSA,2344,1,Applied Trombone,Kauk,Brian Keith,5,0,0,0,0,0,0,0,0,4
Fall 2021,MUSA,1342,1,Applied French Horn,Johnson,Robert,0,1,0,0,0,0,0,0,0,3
Fall 2021,ECE,8198,24,Doctoral Research,Shan,Xiaonan,0,0,0,0,0,1,0,0,0,0
Fall 2021,THEA,3372,1,Digital Design Techniques,Willson,Paige A,2,0,0,0,0,0,0,0,0,4
Fall 2021,CHEM,6698,10,Special Problems,Miljanic,Ognjen S,0,0,0,0,0,1,0,0,0,0
Fall 2021,PEP,8699,10,Doctoral Dissertation,Parikh,Pranav J,1,0,0,0,0,0,0,0,0,4
Fall 2021,CIVE,8498,5,Doctoral Research,Lee,Hyongki,0,0,0,0,0,1,0,0,0,0
Fall 2021,BIOE,8398,4,Doctoral Research,Al-Ubaidi,Muayyad,0,0,0,0,0,1,0,0,0,0
Fall 2021,LAW,5395,1,Entrpr Community Dev Clinic II,Heard,Christopher D,1,0,0,0,0,0,0,0,0,3.67
Fall 2021,ENGL,8699,8,Doctoral Dissertation,Tejada,Roberto Jose,0,0,0,0,0,1,0,0,0,0
Fall 2021,CHEE,8398,10,Doctoral Research,Krishnamoorti,Ramanan,0,0,0,0,0,1,0,0,0,0
Fall 2021,BIOE,6398,19,Research,Das,Mini,0,0,0,0,0,1,0,0,0,0
Fall 2021,PHOP,6667,11,Research Practicum A,Stevenson,Scott Bailli,1,0,0,0,0,0,0,0,0,4
Fall 2021,ENGL,2360,1,Western World Lit I--Honors,Charara,Hayan S,83,74,2,1,2,0,0,0,2,3.432
Fall 2021,ENGL,1370,2,Composition II-Honors,Cremins,Robert Paul,61,47,4,0,4,0,0,0,2,3.357
Fall 2021,KIN,3350,3,Psych Aspects Sport Exercise,Gray,Jon Phillip,69,18,5,4,2,0,0,0,2,3.46
Fall 2021,CHEM,3133,2,Inorganic Chemistry Lab I,Zaitsev,Vladimir G,7,4,1,1,0,0,0,0,2,3.181
Fall 2021,HIST,1378,20,The U S Since 1877,Young,Nancy Beck,130,64,43,22,30,0,0,0,43,2.803
Fall 2021,DRAM,1310,5,Introduction to Theatre,Verheyen PhD,Claremarie H,6,12,5,0,2,0,0,0,2,2.826
Fall 2021,GEOL,1340,2,Earth Systems,Lytwyn,Jennifer N,60,67,48,37,22,0,0,0,34,2.454
Fall 2021,EDUC,4325,1,Student Teaching 4-8 2Nd 7 Wks,Thompson,Amber M,24,0,0,0,0,0,0,0,0,3.986
Fall 2021,TMTH,3360,11,Applied Technical Statistics,Schroeder,Susan L,1,11,4,3,5,0,0,0,5,1.973
Fall 2021,ARCH,3500,19,Architecture Design Studio V,Hager,Jesse,3,1,0,0,0,0,0,0,1,3.585
Fall 2021,MECE,4331,1,Design of Machine Elements,Baxevanis,Theocharis,16,62,38,7,1,0,0,0,6,2.648
Fall 2021,PHYS,1102,19,College Physics II (lab),Wood,Lowell T,3,10,11,0,0,0,0,0,0,2.722
Fall 2021,ENGL,1301,72,First Year Writing I,Murray,Christopher Brean,16,4,1,0,3,0,0,0,2,3.113
Fall 2021,MARK,4365,4,Intro to Digital Marketing,Kianian,Parichehr,27,4,0,0,1,0,0,0,0,3.75
Fall 2021,BUSI,2305,1,Business Statistics,Patterson,Staci A,28,43,35,22,6,0,0,0,63,2.446
Fall 2021,BIOL,2121,1,Microbiology for Science Major,Knapp,Richard D,11,6,4,1,1,0,0,0,1,3.03
Fall 2021,PHYS,1101,18,College Physics I (lab),Wood,Lowell T,3,13,5,0,2,0,0,0,1,2.681
Fall 2021,INDE,4320,1,Computer-Integrated Manufactur,Chang,Feng-Chang Roger,20,9,0,0,0,0,0,0,0,3.656
Fall 2021,MUSI,8300,1,Doct Research Seminar,Pollack,Howard J,3,3,0,0,0,0,0,0,1,3.39
Fall 2021,CHEE,6397,3,Selected Topics,Robertson,Megan L,12,1,0,0,0,0,0,0,0,3.847
Fall 2021,ENGL,7398,3,Special Problems,Ferguson,Jamie H,0,0,0,0,0,0,0,0,0,0
Fall 2021,PETR,6314,1,Pressure Transient Testing,Ehlig-Economides,Christine A.,2,3,1,0,0,0,0,0,0,3.002
Fall 2021,SOC,6302,1,Research and Writing,Kwan,Samantha S,9,2,0,0,0,0,0,0,0,3.848
Fall 2021,SCM,   6A01,3,SCM Concepts,Sahin,Funda,7,3,0,1,0,0,0,0,0,3.425
Fall 2021,GEOL,6357,6,Soils and Paleosols,Beverly,Emily Jane,5,3,0,0,0,0,0,0,0,3.625
Fall 2021,POLS,6308,1,Political Economy,Bagashka,Tanya G,5,1,0,0,0,0,0,0,1,3.668
Fall 2021,CHEE,8598,18,Doctoral Research,Vekilov,Peter,0,0,0,0,0,1,0,0,0,0
Fall 2021,ECE,6111,6,Graduate Seminar,Becker,Aaron T,0,0,0,0,0,1,0,0,0,0
Fall 2021,LAW,5386,1,Trial Advocacy,Ray,James Leonard,12,23,0,0,0,4,0,0,0,3
Fall 2021,ANTH,7399,7,Masters Thesis,Storey,Rebecca,0,0,0,0,0,3,0,0,0,0
Fall 2021,ECE,8498,18,Doctoral Research,Pan,Miao,0,0,0,0,0,2,0,0,0,0
Fall 2021,MECE,8598,34,Doctoral Research,Sun,Li,0,0,0,0,0,2,0,0,0,0
Fall 2021,PSYC,6336,1,Directed Rsch in Social Psyc,Damian,Rodica Ioana,0,0,0,0,0,2,0,0,0,0
Fall 2021,PHAR,5225,1,Integrated GI Module,Udugamasooriya,Damith Gomika,23,56,31,2,0,0,0,0,0,2.893
Fall 2021,LAW,5418,11,Torts,Sanders,Joseph,20,43,3,0,0,0,0,0,1,3.323
Fall 2021,TLIM,3355,2,Project Management Principles,Moore,George P,26,7,5,1,1,0,0,0,1,3.392
Fall 2021,ARTS,2316,3,Fundamentals of Painting,Stern,Lindsey Rose,13,2,0,0,1,0,0,0,2,3.501
Fall 2021,HON,4198,1,Independent Study,Rayder,Benjamin Taylor,5,1,0,0,0,0,0,0,0,3.723
Fall 2021,WGSS,2360,4,Introduction to LGBT Studies,Pegoda,Andrew Joseph,14,10,3,0,0,0,0,0,3,3.407
Fall 2021,ECON,3320,1,Intro to Econ Data Analysis,Canen,Nathan Joseph,7,3,7,7,12,0,0,0,7,1.538
Fall 2021,MUED,2342,1,Music for Children,McGinnis,Emily Jane,13,4,0,0,1,0,0,0,1,3.556
Fall 2021,BIOL,1306,53,Biology for Science Majors I,Sirrieh,Rita Evelyn,8,13,7,4,0,0,0,0,2,2.802
Fall 2021,ENGL,2330,3,Writing Discipline English,Yang,Sunny Chen,13,3,0,0,2,0,0,0,1,3.316
Fall 2021,MECT,3367,1,Quality Control Technology,Singh,Navdeep,4,12,10,6,4,0,0,0,1,2.148
Fall 2021,CHEM,1111,76,Fundamentals of Chm Lab,Zaitsev,Vladimir G,3,12,3,0,1,0,0,0,1,2.894
Fall 2021,ENGL,1302,52,First Year Writing II,Rizzo,Kaitlin M,17,0,0,1,4,0,0,0,4,3.136
Fall 2021,ARED,2310,1,Intro Critical Visual Culture,Chung,Sheng Kuan,12,3,2,1,0,0,0,0,2,3.408
Fall 2021,HDCS,4394,1,Internship in RCS,Ezell,Shirley D,4,1,1,1,0,0,0,0,0,3.143
Fall 2021,PSYC,3341,1,Physiological Psychology,Bick,Johanna R,29,3,3,0,0,0,0,0,0,3.696
Fall 2021,ECE,2201,7,Circuit Analysis I,Ramachandran,Deepa,3,2,6,2,4,0,0,0,2,1.824
Fall 2021,MECE,8598,27,Doctoral Research,Ghasemi,Hadi,0,0,0,0,0,2,1,0,0,0
Fall 2021,PETR,8399,3,Doctoral Dissertation,Ehlig-Economides,Christine A.,0,1,0,0,0,0,0,0,0,3
Fall 2021,MANA,7372,1,Leading Change in Healthcare,Kroger,Edward John,6,0,0,0,0,0,0,0,0,3.89
Fall 2021,PETR,8399,10,Doctoral Dissertation,Sakhaee Pour,Ahmad,0,0,0,0,0,1,0,0,0,0
Fall 2021,PSYC,8392,1,Advanced Clinical Practicum,Vincent,John P,0,0,0,0,0,5,0,0,0,0
Fall 2021,MATH,8398,17,Doctoral Research,Cappanera,Loic,0,0,0,0,0,1,0,0,0,0
Fall 2021,PHOP,6257,16,Research Practicum B,Frishman,Laura J,1,0,0,0,0,0,0,0,0,4
Fall 2021,ECE,8398,11,Doctoral Research,Fu,Xin,0,0,0,0,0,4,0,0,0,0
Fall 2021,BCHS,8998,13,Doctoral Research,Dauwalder,Brigitte,0,0,0,0,0,1,0,0,0,0
Fall 2021,GEOL,6399,2,Masters Thesis,Colli,Lorenzo,0,0,0,0,0,1,0,0,0,0
Fall 2021,ANTH,7399,9,Masters Thesis,Rasmussen,Susan J,2,0,0,0,0,0,0,0,0,4
Fall 2021,CUIN,8399,8,Doctoral Dissertation,Chauvot,Jennifer B,0,0,0,0,0,1,0,0,0,0
Fall 2021,ACCT,4396,1,Accounting Internship,Newman,Michael Ray,0,0,0,0,0,1,0,0,0,0
Fall 2021,SOC,7399,2,Masters Thesis,Anderson,Kathryn,1,0,0,0,0,0,0,0,0,4
Fall 2021,ARCH,2350,10,Survey of Architectural Hist I,Ramaswamy,Deepa,57,73,11,7,8,0,0,0,6,3.026
Fall 2021,TLIM,4341,3,Production & Service Operation,Lattier,Gregory Jeff,29,7,2,1,1,0,0,0,1,3.492
Fall 2021,CHEM,1111,7,Fundamentals of Chm Lab,Zaitsev,Vladimir G,8,2,5,0,0,0,0,0,2,3.156
Fall 2021,SOCI,1301,14,Introduction To Sociology,Adams,Jennifer Lauren,53,11,7,4,3,0,0,0,1,3.389
Fall 2021,PSYC,2344,8,Cultural Psychology,Brooks,Jasmin R,32,30,7,4,5,0,0,0,2,3.085
Fall 2021,GOVT,2306,12,US and Texas Const/Politics,McDonald,John Terrence George,42,88,62,24,25,0,0,0,7,2.379
Fall 2021,MATH,2413,1,Calculus I,Constante,Beatrice,113,45,32,32,36,0,0,0,31,2.627
Fall 2021,BIOL,1106,36,Biology for Science Majors I,Medrano,Ana I,20,2,1,0,1,0,0,0,0,3.653
Fall 2021,CNST,2341,1,Construction Documents,Vecera,Robert Gerard,9,18,6,0,3,0,0,0,1,2.815
Fall 2021,SPAN,3306,2,Intro Study Span Language,Fairclough,Marta A,7,4,0,1,1,0,0,0,0,3.179
Fall 2021,WGSS,2350,5,Intro To Women's Studies,Ford-McCartney,Devan S,25,2,1,1,1,0,0,0,0,3.589
Fall 2021,IDNS,1130,1,Precalculus SEP Workshop,Pattison,Donna,9,2,1,3,0,0,0,0,3,3.133
Fall 2021,HDCS,3300,2,Org Decisions,Norwood,Marcella L,17,7,6,2,10,0,0,0,3,2.421
Fall 2021,ARCH,3198,1,Independent Study,Kacmar,Donna,9,3,0,0,0,0,0,0,1,3.613
Fall 2021,WCL,2352,1,World Cinema,Adkins,Alexander,24,3,1,0,1,0,0,0,1,3.587
Fall 2021,IDNS,3131,8,Organic Chem I SEP Workshop,Pattison,Donna,2,6,0,1,0,0,0,0,0,3
Fall 2021,ENGI,1331,2,Computing for Engineers,Aksu,Gulin Tulunay,16,10,6,7,2,0,0,0,18,2.74
Fall 2021,CHEM,1111,33,Fundamentals of Chm Lab,Zaitsev,Vladimir G,6,11,1,0,0,0,0,0,2,3.314
Fall 2021,PHLS,8306,1,Health Psych Res Prev Interv,Carmack,Chakema,4,0,0,0,0,0,0,0,0,4
Fall 2021,SPEC,7341,1,Assessment of Learning Diff,Hassett,Kristen Spring,9,2,0,0,0,0,0,0,0,3.818
Fall 2021,CHEE,8298,15,Doctoral Research,Rimer,Jeffrey,0,0,0,0,0,7,0,0,0,0
Fall 2021,ELCS,8395,7,Doctoral Thesis,Peters-Hawkins,April,4,0,0,0,0,4,1,0,0,1.778
Fall 2021,FINA,6387,7,Managerial Analysis,Basu,Swati,19,5,0,0,0,0,0,0,0,3.695
Fall 2021,THEA,7313,1,Graduate Movement III,Noble,Adam S,7,0,0,0,0,0,0,0,0,3.859
Fall 2021,POLS,8399,2,Doctoral Dissertation,Casellas,Jason,0,0,0,0,0,0,0,0,0,0
Fall 2021,BCHS,8399,4,Doctoral Dissertation,Schwartz,Robert J,0,0,0,0,0,1,0,0,0,0
Fall 2021,CIVE,8399,8,Doctoral Dissertation,Rodrigues,Debora Frigi,0,0,0,0,0,2,0,0,0,0
Fall 2021,LAW,5386,1,Trial Advocacy,Cunningham,David P,12,23,0,0,0,4,0,0,0,3
Fall 2021,MUSA,6204,1,Conducting,Krager,Franz A,5,0,0,0,0,0,0,0,0,4
Fall 2021,PSYC,3301,12,Intro Psych Stats,Ng,Vincent,14,10,4,3,2,0,0,0,2,2.929
Fall 2021,OPTO,5134,4,Neuroanatomy Laboratory,Cheng,Han,20,4,0,0,0,0,0,0,0,3.833
Fall 2021,GERM,2311,1,Intermediate German I,Kleinheider,Julia D,4,6,2,3,1,0,0,0,1,2.604
Fall 2021,CIS,4338,2,Database Admin & Implementatn,Miertschin,Susan L,6,11,8,0,6,0,0,0,7,2.376
Fall 2021,ARTH,3380,1,17Th Century Dutch Art,Nevitt Jr,Hugh R,15,3,0,0,0,0,0,0,1,3.76
Fall 2021,ENGL,3354,2,Contemp Amer Fiction,Aboul-Ela,Hosam,12,15,1,0,2,0,0,0,0,3.112
Fall 2021,PHYS,1102,6,College Physics II (lab),Wood,Lowell T,1,17,5,0,0,0,0,0,0,2.797
Fall 2021,POLS,3310,50,Intro to Political Theory,Gish,Dustin,9,9,1,0,0,0,0,0,6,3.369
Fall 2021,PHYS,1102,14,College Physics II (lab),Maric,Sladjana,2,10,0,1,3,0,0,0,0,2.396
Fall 2021,BIOE,3340,1,Quantitative Physiology,Roh,Jinsook,7,5,1,2,1,0,0,0,0,2.896
Fall 2021,HIST,3319,2,Plagues and Pestilence,Schafer Jr,James A,20,8,0,0,0,0,0,0,0,3.714
Fall 2021,ENTR,3312,2,Corporate Entrepreneurship,Karonika,John R,25,8,2,1,5,0,0,0,6,3.082
Fall 2021,GEOL,1103,15,Physical Geology Lab,Hauptvogel,Daniel William,9,0,0,0,0,0,0,0,1,4
Fall 2021,PHYS,1101,7,College Physics I (lab),Maric,Sladjana,2,12,3,0,3,0,0,0,1,2.467
Fall 2021,CUIN,4350,3,Multiple Teaching Strategies,Ekeoba,Jacqueline Njideka,12,0,0,0,1,0,0,0,0,3.692
Fall 2021,BIOL,1106,3,Biology for Science Majors I,Medrano,Ana I,11,5,2,3,1,0,0,0,2,3.03
Fall 2021,ARTS,4301,1,Senior Painting Major I,Parazette,Aaron,10,1,1,0,0,0,0,0,0,3.723
Fall 2021,ARCH,1500,3,Design Studio I,Smith,Joshua S,4,2,0,0,0,0,0,0,0,3.722
Fall 2021,FINA,4372,1,Upstream Economics,Berta,Dom,0,1,3,1,0,0,0,0,1,2.132
Fall 2021,RELS,3380,3,Intro to Asian Religions,Huynh,Trung,5,10,5,4,3,0,0,0,2,2.407
Fall 2021,GENB,5335,1,Brainstorming to Bankrolling,Gurung,Sitanshu,1,0,0,0,0,0,0,0,1,4
Fall 2021,BIOE,8399,4,Doctoral Dissertation,Abidian,Mohammad Reza,0,0,0,0,0,0,0,1,0,0
Fall 2021,ENGL,1302,24,First Year Writing II,Cowan,Joshua Jared,9,4,3,1,5,0,0,0,3,2.47
Fall 2021,PSYC,6344,1,Functional Neuroanatomy,Leasure,Jennifer Leigh,3,2,4,0,0,0,0,0,1,2.926
Fall 2021,PSYC,8399,15,Doctoral Dissertation,Derrick,Jaye L,0,0,0,0,0,2,0,0,0,0
Fall 2021,CHEE,8498,10,Doctoral Research,Krishnamoorti,Ramanan,0,0,0,0,0,3,0,0,0,0
Fall 2021,MUSI,4378,1,History of Jazz I,Marmolejo,Noe J,6,4,3,0,0,0,0,0,1,3.408
Fall 2021,ARTS,2326,1,Fundamentals of Sculpture,Dunahoe,Noelle,11,0,0,0,0,0,0,0,1,4
Fall 2021,BIOE,5318,1,Intro to Biomed Informatics,Akay PhD,Metin,11,4,0,0,0,0,0,0,0,3.667
Fall 2021,BIOL,2121,7,Microbiology for Science Major,Knapp,Richard D,8,8,3,1,1,0,0,0,3,2.984
Fall 2021,MUSI,1181,5,Group Piano I,Van Kekerix,Todd Evan,6,2,1,0,0,0,0,0,0,3.519
Fall 2021,ECE,8699,13,Doctoral Dissertation,Krishnamoorthy,Harish Sarma,1,0,0,0,0,0,0,0,0,4
Fall 2021,COSC,8398,131,Doctoral Research,Wu,Panruo,0,0,0,0,0,1,0,0,0,0
Fall 2021,BIOL,8399,2,Doctoral Dissertation,Azevedo,Ricardo,0,0,0,0,0,1,0,0,0,0
Fall 2021,ANTH,6317,1,Anthropology and Gender,Rasmussen,Susan J,1,0,0,0,0,0,0,0,0,4
Fall 2021,MUSA,3448,1,Applied Euphonium,Vinson,Danny S,2,0,0,0,0,0,0,0,0,4
Fall 2021,MATH,3396,1,Senior Research Project,Haynes,Alan K,0,0,0,0,0,1,0,0,0,0
Fall 2021,ACCT,5376,1,Adv Fin Statement Auditing,Zhao,Yuping,4,3,0,0,0,0,0,0,0,3.477
Fall 2021,PHLS,8399,1,Doctoral Dissertation,Reitzel,Lorraine R,0,0,0,0,0,1,0,0,0,0
Fall 2021,ECE,3441,9,Digital Logic Design,Ramachandran,Deepa,2,3,1,1,0,0,0,0,1,2.857
Fall 2021,ACCT,8999,1,Doctoral Dissertation,Lu,Tong,0,0,0,0,0,2,0,0,0,0
Fall 2021,CHEM,8399,16,Doctoral Dissertation,Chen,Tai-Yen,1,0,0,0,0,0,0,0,0,4
Fall 2021,PHOP,8798,1,Doctoral Research,Coates,Daniel R,1,0,0,0,0,0,0,0,0,4
Fall 2021,BCHS,6598,5,Special Problems,Lin,Chin-Yo,0,0,0,0,0,1,0,0,0,0
Fall 2021,PCOL,8399,2,Doctoral Dissertation,Hussain,Tahir,0,0,0,0,0,1,0,0,0,0
Fall 2021,ELCS,8999,1,Doctoral Dissertation,Davis,Tiffany J,0,0,0,0,0,1,0,0,0,0
Fall 2021,ELCS,8695,6,Doctoral Thesis,Lopez,Ruth Maria,0,0,0,0,0,1,2,0,0,0
Fall 2021,ECE,8699,4,Doctoral Dissertation,Chen,Ji,0,0,0,0,0,0,0,0,0,0
Fall 2021,MUED,6315,1,Teaching and Learning Theories,Derges,Julie D,0,2,0,0,0,0,0,0,0,3
Fall 2021,BIOE,8298,1,Doctoral Research,Akay PhD,Metin,0,0,0,0,0,3,0,0,0,0
Fall 2021,CHEE,4398,3,Independent Study,Vekilov,Peter,1,0,0,0,0,0,0,0,0,4
Fall 2021,ECE,6198,17,Research,Nguyen,Hien V,0,0,0,0,0,1,0,0,0,0
Fall 2021,CUIN,8393,5,Adv Internship & Prac,Li,Miao,1,0,0,0,0,0,0,0,0,4
Fall 2021,BCHS,8798,1,Doctoral Research,Briggs,James M,0,0,0,0,0,1,0,0,0,0
Fall 2021,ENGL,8698,11,Graduate Research,Prufer,Kevin D,0,0,0,0,0,1,0,0,0,0
Fall 2021,PHYS,8698,31,Doctoral Research,Varghese,Oomman K,0,0,0,0,0,1,0,0,0,0
Fall 2021,CIVE,8398,10,Doctoral Research,Nakshatrala,Kalyana,0,0,0,0,0,1,0,0,0,0
Fall 2021,CNST,4397,1,Sel Tops in Construction Mgmt,Stayshich,David A,3,7,2,0,0,0,0,0,1,3.083
