TERM,SUBJECT,CATALOG NBR,CLASS SECTION,COURSE DESCR,INSTR LAST NAME,INSTR FIRST NAME,A,B,C,D,F,SATISFACTORY,NOT REPORTED,TOTAL DROPPED,AVG GPA
Summer 2020,PHAR,5693,1,Advanced Community Pharmacy,Tolleson,Shane Russell,75,8,0,0,0,0,0,0,3.904
Summer 2020,COSC,3340,101,Intro. to Automata and Comp.,Singh,Raj Kumar,194,21,0,0,0,4,0,2,3.736
Summer 2020,CHEM,1112,8,Fundamentals of Chm Lab,Zaitsev,Vladimir G,5,11,0,0,0,2,0,0,2.508
Summer 2020,OPTO,6251,1,Spanish for Optometrists,Wiley,Maria-Cristina Cruz,0,0,0,0,0,16,0,0,0
Summer 2020,OPTO,8696,1,General Clinic IV,Herring,Ralph Jay,0,0,0,0,0,32,0,0,0
Summer 2020,LAW,5339,1,Trusts and Wills,Fagundes,Dave,0,0,0,0,0,42,0,0,0
Summer 2020,GENB,4350,2,Business Law and Ethics,Williams,John M,29,20,2,0,0,2,0,0,3.427
Summer 2020,COMM,1301,4,Media and Society,Olson,Beth M,7,9,5,0,0,6,0,1,2.286
Summer 2020,COSC,4198,402,Independent Study,Singh,Raj Kumar,0,0,0,0,0,1,0,0,0
Summer 2020,MUSI,6397,1,Selected Topics-Music,Castro Pantoja,Daniel Fernando,9,0,0,0,0,0,0,0,4
Summer 2020,SPEC,3360,2,Individuals with Disabilities,Carp,Charlotte Lynn,22,5,3,0,0,1,0,0,3.548
Summer 2020,COMD,5346,1,SP/Lang Dis Adults for SLPA,James,Kay M,13,1,0,0,0,0,0,0,3.787
Summer 2020,NUTR,4347,1,Med Nutritn Therapy-Metabolic,Ferrell,Carla Denise,13,8,2,0,0,8,0,2,2.448
Summer 2020,SCLT,2380,30,Distribution Channels,Kidd,Margaret A,17,19,1,0,0,9,0,0,2.556
Summer 2020,MIS,8396,2,Research Practicum,Cooper,Randolph B,5,0,0,0,0,0,0,0,4
Summer 2020,MECE,3245,1,Materials Science Laboratory,Hammami,Farah,62,13,0,0,0,6,0,2,3.484
Summer 2020,HRD,3350,1,Global Human Resource Devel,Gillette,Estella,34,3,0,0,0,1,0,0,3.772
Summer 2020,LAW,5197,1,Selected Topics,Watson,Amanda,0,0,0,0,0,26,0,0,0
Summer 2020,DIGM,1350,32,Graphics for Digital Media,De Vega,Jaime M,18,4,0,0,0,4,0,4,2.84
Summer 2020,INDS,4180,1,Design Internship,Kwon,Eunsook,1,0,0,0,0,0,0,0,4
Summer 2020,MECE,8498,21,Doctoral Research,Chen,Zheng,0,0,0,0,0,3,0,0,0
Summer 2020,MECE,8399,16,Doctoral Dissertation,Ghasemi,Hadi,0,0,0,0,0,0,0,0,0
Summer 2020,MECE,8298,1,Doctoral Research,Franchek,Matthew,0,0,0,0,0,1,0,0,0
Summer 2020,COSC,8698,107,Doctoral Research,Eick,Christoph F,0,0,0,0,0,2,0,0,0
Summer 2020,PHYS,8399,33,Doctoral Dissertation,Das,Mini,0,0,0,0,0,0,0,0,0
Summer 2020,PEP,8399,5,Doctoral Dissertation,LaVoy,Emily Claire-Pyle,1,0,0,0,0,0,0,0,4
Summer 2020,LAW,6358,1,Health Law Journal,Chandler,Seth J,0,0,0,0,0,1,0,0,0
Summer 2020,ECE,8198,8,Doctoral Research,Becker,Aaron T,0,0,0,0,0,2,0,0,0
Summer 2020,PSYC,6393,4,Clinical Research Practicum,Vincent,John P,0,0,0,0,0,1,0,0,0
Summer 2020,LAW,5283,1,Mediation Externship,Willis,Tasha L,0,0,0,0,0,1,0,0,0
Summer 2020,CUIN,8310,18,Laboratory of Practice,Cooper,Jane McIntosh,2,0,0,0,0,0,0,0,4
Summer 2020,GEOL,1130,1,Physical Geology Lab,Sisson,Virginia B,15,2,1,0,0,5,0,0,2.733
Summer 2020,HRMA,6397,2,Selected Topics,Legendre,Jungyoung Shin,5,0,0,0,0,0,0,0,4
Summer 2020,ARCH,6360,1,Practice of Arch,Bellian,John,7,0,0,0,0,0,0,0,4
Summer 2020,ENGL,1304,5,First Year Writing II,Moore,Kelly L,11,7,1,0,0,3,0,1,2.792
Summer 2020,SOCW,7366,1,Grief/Bereave Therapy,Rodgers,Beverly J,26,1,0,0,0,0,0,0,3.877
Summer 2020,DIGM,3357,30,Content Strategy & Development,Puente,Will,29,0,0,0,0,0,0,1,3.614
Summer 2020,COMM,3360,1,Strategic Comm. Principles,Choi,Ho Joon,21,5,0,0,0,1,0,0,3.654
Summer 2020,CHEM,3222,3,Fund of Organic Chem. Lab II,Zaitsev,Vladimir G,6,11,1,0,0,1,0,0,3.123
Summer 2020,HRD,4352,1,Facilitation Strategies,Del Grande,Lisa,32,4,1,0,0,0,0,1,3.65
Summer 2020,SOCW,7368,1,Trauma Treatment for Children,Amtsberg,Donna K.,29,0,0,0,0,0,0,0,4
Summer 2020,SPAN,3307,1,Public Speaking in Spanish,Ferrer,Tatiana Ines,25,0,0,0,0,0,0,0,3.868
Summer 2020,ECE,8498,6,Doctoral Research,Nguyen,Hien V,0,0,0,0,0,4,0,0,0
Summer 2020,CUIN,7301,3,CUIN Capstone Seminar,Brower,Samuel Richard,0,0,0,0,0,14,0,0,0
Summer 2020,CNST,3205,1,Construction Safety Management,Senouci,Ahmed,21,2,0,0,0,0,0,1,3.75
Summer 2020,PSYC,7399,18,Masters Thesis,Spitzmuller,Christiane,2,0,0,0,0,0,0,0,4
Summer 2020,SOCW,7389,16,Field Practicum IV Macro,Parker,Jamie Lynne,0,0,0,0,0,6,0,0,0
Summer 2020,AAS,6311,1,Afr-Amer Soc & Phil Fndtns,Conyers,James l,10,0,0,0,0,0,0,0,4
Summer 2020,MATH,8398,41,Doctoral Research,Mang,Andreas,0,0,0,0,0,1,0,0,0
Summer 2020,LAW,5602,1,Govt Nonprofit Extshp I,Powers,William,0,0,0,0,0,8,0,0,0
Summer 2020,LAW,5119,1,Advocates-Negotiation-Retro,Lawrence,Jim E,0,0,0,0,0,9,0,0,0
Summer 2020,ATP,7101,1,"Head, Neck & Spine Eval Lab",Harrison,Layci,10,1,0,0,0,0,0,0,3.909
Summer 2020,ECE,8498,1,Doctoral Research,Rajashekara,Kaushik,0,0,0,0,0,4,0,0,0
Summer 2020,PHLS,7398,4,Candidacy Research,Smith,Nathan G,1,0,0,0,0,0,0,0,4
Summer 2020,CHEM,8698,10,Doctoral Research,Jacobson,Allan J,0,0,0,0,0,1,0,0,0
Summer 2020,HIST,8677,1,Reading for Comps Exams,Perales,Monica,0,0,0,0,0,0,0,0,0
Summer 2020,PETR,8398,10,Doctoral Research,Thakur,Ganesh Chandra,0,0,0,0,0,1,0,0,0
Summer 2020,ECON,8699,7,Doctoral Dissertation,Craig,Steven G,0,0,0,0,0,0,0,0,0
Summer 2020,PETR,8598,5,Doctoral Research,Qin,Guan,0,0,0,0,0,1,0,0,0
Summer 2020,PHYS,8698,34,Doctoral Research,Varghese,Oomman K,0,0,0,0,0,1,0,0,0
Summer 2020,GEOL,8698,8,Doctoral Research,Sager,William W,0,0,0,0,0,1,0,0,0
Summer 2020,CHEM,1112,2,Fundamentals of Chm Lab,Zaitsev,Vladimir G,5,10,0,0,0,5,0,1,2.517
Summer 2020,ACCT,4335,1,Financial Statement Auditing,Kuruvilla,Mohan,8,6,2,0,0,22,0,1,1.376
Summer 2020,PHYS,1102,4,General Physics Laboratory II,Maric,Sladjana,7,10,3,0,0,9,0,0,2.122
Summer 2020,CHEE,8498,8,Doctoral Research,Economou,Demetre J,0,0,0,0,0,0,1,0,0
Summer 2020,TLIM,4371,1,Leading Change in the Wrkplace,Evans,Gerald S,27,7,0,0,0,5,0,0,3.282
Summer 2020,SPEC,7391,15,Collab Consulting & Coaching,Carp,Charlotte Lynn,10,0,0,0,0,0,0,0,3.967
Summer 2020,BIOL,1334,1,Human Anatomy and Physiology 1,Wayne,Chad M,28,85,16,0,0,36,0,2,2.341
Summer 2020,CHEE,8298,17,Doctoral Research,Grabow,Lars C,0,0,0,0,0,6,0,0,0
Summer 2020,COMD,5341,1,Comps & Strategies for SLPA I,Bolling,Kenyetta,9,5,0,0,0,1,0,0,3.4
Summer 2020,POLS,1337,8,"US Govt: Congress,Pres & Crts",Contractor,Cyrus Ali,6,11,2,0,0,28,0,5,1.264
Summer 2020,SPEC,7391,3,Collab Consulting & Coaching,McCormick,Marina,12,2,0,0,0,0,0,0,3.645
Summer 2020,KIN,4315,1,Motor Learning and Control,Layne,Charles S,18,45,9,0,0,9,0,0,2.724
Summer 2020,POLS,6394,1,Topics: Pol Theory,Marinov,Nikolay,10,1,0,0,0,0,0,0,3.909
Summer 2020,KIN,3305,2,Sport Sociology,Ogunrinde,Joyce,45,12,0,0,0,6,0,0,3.387
Summer 2020,COMD,7383,2,Pediatric SLP Seminar,Ivey,Michelle L,12,0,0,0,0,0,0,0,4
Summer 2020,PHCA,8698,1,Doctoral Dissertation Research,Chen,Hua,0,0,0,0,0,2,0,0,0
Summer 2020,RELS,1301,2,Intro To Religious Studies,Borkataky-Varma,Sravana,13,1,0,0,0,2,0,1,3.177
Summer 2020,CHEM,1111,19,Fundamentals of Chm Lab,Zaitsev,Vladimir G,4,7,1,0,0,2,0,1,2.833
Summer 2020,THEA,6386,1,Drama in Context,Shimko,Robert B,12,0,0,0,0,0,0,0,4
Summer 2020,PHYS,8698,3,Doctoral Research,Bellwied,Rene,0,0,0,0,0,6,0,0,0
Summer 2020,MATH,8698,14,Doctoral Research,Vershynina,Anna,0,0,0,0,0,1,0,0,0
Summer 2020,ECE,8598,34,Doctoral Research,Brankovic,Stanko R,0,0,0,0,0,2,0,0,0
Summer 2020,HRMA,4198,1,Independent Study,Koh,Yoon,1,0,0,0,0,0,0,0,4
Summer 2020,ECE,6398,14,Research,Chen,Yuhua,0,0,0,0,0,1,0,0,0
Summer 2020,PCOL,8698,4,Doctoral Research,McConnell,Bradley K,0,0,0,0,0,1,0,0,0
Summer 2020,BIOE,8598,15,Doctoral Research,Naash,Muna,0,0,0,0,0,2,0,0,0
Summer 2020,LAW,5206,4,Govt Nonprofit Extshp II,Van Arsdel,Kristina G,0,0,0,0,0,1,0,0,0
Summer 2020,CIVE,8398,5,Doctoral Research,Rodrigues,Debora Frigi,0,0,0,0,0,2,0,0,0
Summer 2020,POLS,8699,5,Doctoral Dissertation,Clifford,Scott,0,0,0,0,0,0,0,0,0
Summer 2020,CUIN,8690,6,Doctoral Thesis,White,Cameron Scott,1,0,0,0,0,0,0,0,4
Summer 2020,ELCS,8399,3,Doctoral Dissertation,Zou,Yali,1,0,0,0,0,0,0,0,4
Summer 2020,BIOL,6698,16,Special Problems,Sater,Amy,0,0,0,0,0,1,0,0,0
Summer 2020,ECON,3370,1,Introduction To Econometrics,Boul,Ruxandra,8,10,1,0,2,12,0,0,1.575
Summer 2020,GEOL,3360,3,Field Geology II,Weber,John,19,7,0,0,0,0,0,0,3.667
Summer 2020,NUTR,4351,1,Gerontology and Nutrition,Haubrick,Kevin,3,15,2,0,0,8,0,3,2.077
Summer 2020,DIGM,3354,30,Video Production 1,Snyder,Philip Charles,16,5,0,0,0,2,0,1,3.107
Summer 2020,CHEE,8298,16,Doctoral Research,Conrad,Jacinta C,0,0,0,0,0,6,0,0,0
Summer 2020,ACCT,7375,1,Corporate Taxation,Fernandez,Ramon,8,7,0,0,0,2,0,1,3.156
Summer 2020,HIST,3380,1,World Civ Since 1500,O Brien,Thomas F,15,7,0,0,0,5,0,2,2.645
Summer 2020,TLIM,3363,1,Technical Communications,Tangeman,Anthony C,12,7,0,0,0,3,0,1,3
Summer 2020,CHEM,6698,28,Special Problems,Zastrow,Melissa L,0,0,0,0,0,2,0,0,0
Summer 2020,BIOE,4303,1,Biomaterials,Abidian,Mohammad Reza,9,0,0,0,0,0,0,0,3.89
Summer 2020,CUIN,8338,1,Global/International Education,White,Cameron Scott,10,0,0,0,0,0,0,0,4
Summer 2020,MIS,   6A41,3,Information Systems,Silva,Leiser O,26,0,0,0,0,0,0,0,4
Summer 2020,GENB,4396,1,Business Internship,Hopkins,Troy D,0,0,0,0,0,39,0,0,0
Summer 2020,MANA,7343,1,Intl Legal Environment of Mgmt,Abbott,Jeanna L,11,1,0,0,0,1,0,0,3.615
Summer 2020,COMD,7391,19,Clinic in Speech Lang Disorder,Tragesser,Bridgid Jane,2,0,0,0,0,0,0,0,3.835
Summer 2020,GEOL,7301,3,Capstone Project,Van Nieuwenhuise,Donald S,1,0,0,0,0,0,0,0,4
Summer 2020,GEOL,3399,1,Senior Honors Thesis,Brandon,Alan,1,0,0,0,0,0,0,0,4
Summer 2020,PHOP,8598,1,Doctoral Research,Das,Vallabh E,3,0,0,0,0,0,0,0,4
Summer 2020,BIOL,6698,8,Special Problems,Feng,Qin,0,0,0,0,0,2,0,0,0
Summer 2020,FINA,8396,5,Research Practicum,Susmel,Raul,0,0,0,0,0,1,0,0,0
Summer 2020,CIVE,8298,7,Doctoral Research,Lee,Hyongki,0,0,0,0,0,0,1,0,0
Summer 2020,ECE,8498,28,Doctoral Research,Chen,Ji,0,0,0,0,0,1,0,0,0
Summer 2020,ECE,8198,12,Doctoral Research,Chen,Jiefu,0,0,0,0,0,3,0,0,0
Summer 2020,PSYC,6352,1,Directed Rsch in I/O Psyc,Campion,James E,1,0,0,0,0,0,0,0,4
Summer 2020,PSYC,6359,7,Directed Rsch in Clinical Psyc,Viana,Andres G,1,0,0,0,0,0,0,0,4
Summer 2020,PEP,8399,6,Doctoral Dissertation,Ledoux,Tracey A,1,0,0,0,0,0,0,0,4
Summer 2020,ACCT,5332,1,Corporate Taxation,Fernandez,Ramon,0,0,0,0,0,0,0,0,0
Summer 2020,MATH,6315,3,Masters Tutorial,Etgen,Garret J,1,0,0,0,0,0,0,0,4
Summer 2020,BIOE,8398,18,Doctoral Research,Abidian,Mohammad Reza,0,0,0,0,0,0,1,0,0
Summer 2020,BIOL,1161,5,Intro To Biol Science Lab 1,Medrano,Ana I,17,4,0,0,0,0,0,0,3.265
Summer 2020,CHEM,1112,7,Fundamentals of Chm Lab,Zaitsev,Vladimir G,6,5,3,0,0,4,0,2,2.386
Summer 2020,ACCT,3368,2,Intermediate Accounting II,Yampuler,Michael,19,10,3,0,0,24,0,1,1.878
Summer 2020,CIVE,8198,5,Doctoral Research,Hu,Yandi,0,0,0,0,0,1,0,0,0
Summer 2020,CHEM,1301,1,Foundations of Chem,St Hill,Lydia Ruth,6,11,0,0,0,8,0,1,1.834
Summer 2020,PHCA,6297,1,Selected Topics,Varkey,Divya A,8,0,0,0,0,0,0,0,4
Summer 2020,SOCW,7385,14,Field Practicum IV- Clinical,Parker,Jamie Lynne,0,0,0,0,0,38,3,0,0
Summer 2020,ENGI,1100,1,Introduction To Engineering,Schaefer,Kristin Lyn,17,7,4,0,0,7,0,3,2.657
Summer 2020,POLC,6391,1,Public Policy Internship,Wong,Man Chiu,10,0,0,0,0,1,0,0,3.636
Summer 2020,MECE,5397,1,Selected Topics,Chang,Christiana,10,6,0,0,0,13,0,0,1.922
Summer 2020,POLS,1336,4,US and Texas Const/Politics,Sisman,Ozlem,10,22,4,0,0,32,0,1,1.491
Summer 2020,PHOP,6267,5,Research Practicum A,Stevenson,Scott Bailli,1,0,0,0,0,0,0,0,4
Summer 2020,HRD,3310,1,Intro Career Devel & Planning,Shakir,Khalimah,44,6,2,0,0,8,0,1,3.183
Summer 2020,PETR,8398,11,Doctoral Research,Lee,Kyung Jae,0,0,0,0,0,2,0,0,0
Summer 2020,ACCT,2331,1,Acct Principles I - Financial,Newman,Michael Ray,13,4,0,0,0,2,0,0,3.421
Summer 2020,MECE,3381,1,Finite Elements for Mech Engr,Chen,Xuemei,14,21,1,0,0,13,0,0,2.308
Summer 2020,TLIM,3363,31,Technical Communications,Peterson,Kathryn Marie,18,3,0,0,0,0,0,0,3.592
Summer 2020,PSYC,3339,1,Intro To Clinical Psychology,Szafranski,Derek D,74,8,3,0,0,5,0,0,3.572
Summer 2020,SPAN,3394,1,Sel Topics in Spanish,Arboleda,Paola,10,8,1,0,0,2,0,0,3.174
Summer 2020,RELS,3370,1,The Bible and Modern Science,Ott,Aaron Frederick,7,5,2,0,0,5,0,2,2.383
Summer 2020,OPTO,7336,1,Ocular Pathology III,Wheat,Joe L,19,46,0,0,0,29,0,0,2.277
Summer 2020,PSYC,7399,4,Masters Thesis,Sharp,Carla,2,0,0,0,0,0,0,0,4
Summer 2020,LAW,5424,1,Death Penalty Clinic,Dow,David R,0,0,0,0,0,4,0,0,0
Summer 2020,HRMA,4343,1,Financial Admin for Hosp.Ind.,Koh,Yoon,19,12,1,0,0,6,0,0,2.948
Summer 2020,ECE,6598,1,Research,Chen,Jiefu,0,0,0,0,0,1,0,0,0
Summer 2020,LAW,5228,2,Judicial Externship I,Archer,Anna M,0,0,0,0,0,4,0,0,0
Summer 2020,FINA,8398,8,Special Problems,Jacobs,Kris,0,0,0,0,0,0,4,0,0
Summer 2020,MECE,8198,26,Doctoral Research,Ostilla Monico,Rodolfo,0,0,0,0,0,2,0,0,0
Summer 2020,PHOP,6257,8,Research Practicum B,Harrison,Wendy W,1,0,0,0,0,0,0,0,4
Summer 2020,BIOL,6698,7,Special Problems,Feng,Qin,0,0,0,0,0,1,0,0,0
Summer 2020,PCOL,6498,5,Special Problems,Das,Joydip,1,0,0,0,0,0,0,0,4
Summer 2020,BIOE,8198,15,Doctoral Research,Naash,Muna,0,0,0,0,0,2,0,0,0
Summer 2020,PHAR,5691,2,Drug Information,Ordonez,Nancy D,5,0,0,0,0,0,0,0,4
Summer 2020,CUIN,7339,1,Global/International Education,White,Cameron Scott,6,0,0,0,0,0,0,0,3.945
Summer 2020,CUIN,8310,46,Laboratory of Practice,Hausmann,Robert Carl,5,0,0,0,0,0,0,0,4
Summer 2020,PHYS,8698,1,Doctoral Research,Cardoso Barato,Andre,0,0,0,0,0,0,2,0,0
Summer 2020,MANA,8396,8,Research Practicum,Phillips,James S,1,0,0,0,0,0,0,0,4
Summer 2020,PHOP,6257,6,Research Practicum B,Rump,Rachel,0,0,0,0,0,0,0,0,0
Summer 2020,ECE,8298,12,Doctoral Research,Chen,Jiefu,0,0,0,0,0,3,0,0,0
Summer 2020,PHOP,6198,3,Spec Prob-Physio Optics,Berntsen,David A,1,0,0,0,0,0,0,0,4
Summer 2020,ECE,8699,10,Doctoral Dissertation,Mayerich,David Matthew,0,0,0,0,0,0,0,0,0
Summer 2020,SPEC,6350,1,Nature/Needs of Students w/GT,Hassett,Kristen Spring,1,0,0,0,0,0,0,0,4
Summer 2020,CIVE,7399,17,Masters Thesis,Vipulanandan,Cumaraswamy,1,0,0,0,0,0,0,0,4
Summer 2020,LAW,5415,3,Govt Nonprofit Extshp II,Van Arsdel,Kristina G,0,0,0,0,0,1,0,0,0
Summer 2020,CHEM,8698,37,Doctoral Research,Wu,Judy,0,0,0,0,0,2,0,0,0
Summer 2020,SOCW,7391,17,Field Practicum Elective,Parker,Jamie Lynne,0,0,0,0,0,14,0,0,0
Summer 2020,CHEM,3222,1,Fund of Organic Chem. Lab II,Zaitsev,Vladimir G,8,10,1,0,0,3,0,1,2.894
Summer 2020,ECE,8399,3,Doctoral Dissertation,Chen,Yuhua,0,0,0,0,0,0,0,0,0
Summer 2020,MECE,8498,20,Doctoral Research,Metcalfe,Ralph W,0,0,0,0,0,0,1,0,0
Summer 2020,OPTO,7493,1,General Clinic IIIA,Giannoni,Amber Gaume,0,0,0,0,0,94,0,0,0
Summer 2020,GEOL,7399,10,Masters Thesis,Sun,Jiajia,0,0,0,0,0,0,0,0,0
Summer 2020,HIST,1377,3,The U S To 1877,Clavin,Matthew J,58,91,2,0,0,61,0,4,2.297
Summer 2020,HLT,3325,2,Medical Terminology,Bloom,Joel A,22,3,0,0,0,0,0,1,3.84
Summer 2020,COSC,6309,101,Intro Automata & Computability,Singh,Raj Kumar,3,0,0,0,0,0,0,0,4
Summer 2020,GEOL,8698,4,Doctoral Research,Choi,Yunsoo,0,0,0,0,0,8,0,0,0
Summer 2020,MECE,8598,29,Doctoral Research,Ostilla Monico,Rodolfo,0,0,0,0,0,2,0,0,0
Summer 2020,ACCT,7378,1,Govt & Non-Profit Accounting,Bailey-Rihawi,Esther Elizabeth,34,4,0,0,0,1,0,0,3.769
Summer 2020,COSC,3337,201,Data Science I,Rizk,Nouhad J,9,13,1,0,0,12,0,4,1.949
Summer 2020,NUTR,6301,1,Clinic Aspects of Nutr Support,Ferrell,Carla Denise,10,0,0,0,0,0,0,0,3.967
Summer 2020,THEA,1111,1,Production,Kearns,Casey,3,0,0,0,0,0,0,0,4
Summer 2020,ECE,2202,1,Circuit Analysis II,Trombetta,Leonard P,6,5,1,0,0,14,0,3,1.323
Summer 2020,ECON,6693,1,Master's Research Project,Zhivan,Natalia A.,7,0,0,0,0,0,0,0,3.953
Summer 2020,PETR,6325,1,Integrated Resrv Characterztn,Gonzalez,Reinaldo J,2,3,0,0,0,3,0,1,1.889
Summer 2020,ECE,8399,18,Doctoral Dissertation,Chen,Ji,0,0,0,0,0,0,0,0,0
Summer 2020,PSYC,3301,4,Intro Psych Stats,Rigby,James,52,13,0,0,0,8,0,3,3.311
Summer 2020,PHYS,1101,5,General Physics Laboratory I,Wood,Lowell T,6,12,3,0,0,8,0,0,2.31
Summer 2020,GENB,3300,1,Introductn to Personal Finance,Munchbach,Jim,36,5,0,0,0,5,0,0,2.981
Summer 2020,ENGL,8398,2,Graduate English Resrch,Nelson,Antonya,0,0,0,0,0,1,0,0,0
Summer 2020,HIST,3375,1,Cia in the 3Rd World,Ryan,John Frederick,17,13,0,0,0,3,0,1,3.069
Summer 2020,TECH,3365,1,Appl of Discrete Mthds in Tech,Schroeder,Susan L,20,4,1,0,0,2,0,1,3.433
Summer 2020,PSYC,2380,2,Intro To Social Psy,Smith,Lia J,58,15,3,0,0,3,0,1,3.566
Summer 2020,COMM,4397,2,Selected Topics Communication,Freedman,Michael,25,2,1,0,0,1,0,0,3.713
Summer 2020,HDFS,3300,1,Educational Psychology,Conston,Toya,36,6,0,0,0,6,0,1,3.293
Summer 2020,SPEC,6327,1,Measurement Eval Research,Santi,Kristi L,12,1,0,0,0,0,0,0,3.796
Summer 2020,ACCT,3367,1,Intermediate Accounting I,Gamble,George O,4,5,1,0,0,35,0,1,0.733
Summer 2020,ECE,8398,10,Doctoral Research,Shih,Wei-Chuan,0,0,0,0,0,2,0,0,0
Summer 2020,ECE,3337,1,Signals and Systems Analysis,Hebert,Thomas James,9,9,3,0,0,7,0,0,2.559
Summer 2020,BIOE,8398,23,Doctoral Research,Romero Ortega,Mario Ignacio,0,0,0,0,0,2,0,0,0
Summer 2020,BIOE,8198,7,Doctoral Research,Ince,Nuri Firat,0,0,0,0,0,2,0,0,0
Summer 2020,MATH,6398,8,Special Problems,Labate,Demetrio,0,0,0,0,0,4,0,0,0
Summer 2020,ENTR,7394,1,RED Labs Accelerator,McCormick,Kelly,2,0,0,0,0,0,0,0,3.835
Summer 2020,HRD,6396,1,Internship in Human Res. Dev.,Hutchins,Holly M.,1,0,0,0,0,1,0,0,2
Summer 2020,PEP,7393,1,Internship & Practicum,Walsh,David W,1,0,0,0,0,0,0,0,4
Summer 2020,MANA,8699,3,Doctoral Dissertation,Vera,Dusya M,1,0,0,0,0,0,0,0,4
Summer 2020,CUIN,8310,45,Laboratory of Practice,McNeil,Sara G,6,0,0,0,0,0,0,0,4
Summer 2020,ECE,8699,6,Doctoral Dissertation,Bao,Jiming,2,0,0,0,0,0,0,0,4
Summer 2020,PSYC,6398,12,Independent Studies,Spitzmuller,Christiane,2,0,0,0,0,0,0,0,4
Summer 2020,PSYC,6365,4,Dir Rsch in Dev Cog Beh Neuro,Grigorenko,Elena L,2,0,0,0,0,0,0,0,4
Summer 2020,AAS,3366,1,AAS Community Internship,Conyers,James l,2,0,0,0,0,0,0,1,4
Summer 2020,CHEM,8699,22,Doctoral Dissertation,Do,Loi H,1,0,0,0,0,0,0,0,4
Summer 2020,MECE,4398,6,Independent Study,Wang,Su Su,1,0,0,0,0,0,0,0,4
Summer 2020,COSC,8698,120,Doctoral Research,Pandurangan,Gopal,0,0,0,0,0,1,0,0,0
Summer 2020,LAW,5407,10,Judicial Externship I,Van Arsdel,Kristina G,0,0,0,0,0,1,0,0,0
Summer 2020,COSC,8698,127,Doctoral Research,Subhlok,Jaspal,0,0,0,0,0,2,0,0,0
Summer 2020,MIS,8396,1,Research Practicum,Johnson,Norman A.,1,0,0,0,0,0,0,0,4
Summer 2020,CHEE,8398,3,Doctoral Research,Balakotaiah,Vemuri,0,0,0,0,0,1,0,0,0
Summer 2020,ELCS,8695,1,Doctoral Thesis,Butcher,Keith,0,0,0,0,0,1,0,0,0
Summer 2020,COSC,8698,122,Doctoral Research,Pavlidis,Ioannis T,0,0,0,0,0,1,0,0,0
Summer 2020,MECT,6398,2,Special Problems in MET,Basaran,Burak,1,0,0,0,0,0,0,0,4
Summer 2020,INDE,8498,5,Doctoral Research,Lee,Tae Woo,0,0,0,0,0,1,0,0,0
Summer 2020,ECE,8598,21,Doctoral Research,Shih,Wei-Chuan,0,0,0,0,0,1,0,0,0
Summer 2020,ECE,8699,25,Doctoral Dissertation,Brankovic,Stanko R,0,0,0,0,0,0,0,0,0
Summer 2020,MARK,3339,2,Marketing Strategy & Planning,To,Ngoc Minh,15,12,2,0,0,4,0,0,2.951
Summer 2020,HRMA,4326,1,Catering Management,Jarvis,Nathan Alexander,25,9,2,0,0,6,0,0,3.111
Summer 2020,COMM,3326,1,Graphics Applications,Economou-Clarke,Ann M,17,4,0,0,0,0,0,1,3.762
Summer 2020,LAW,5600,1,Judicial Externship I,Van Arsdel,Kristina G,0,0,0,0,0,4,0,0,0
Summer 2020,NURS,4212,1,Informatics in Health Care,Moss,Edtrina Latrice,19,3,1,0,0,0,0,0,3.826
Summer 2020,CIVE,4363,1,Concrete Design,Belarbi,Abdeldjelil,8,10,0,0,0,2,0,0,3.067
Summer 2020,SOCW,6304,1,Women's Issues,Brashear,Barbett L,28,1,0,0,0,0,0,0,3.954
Summer 2020,INTB,3354,1,Business Prin in Global Econ,Thompson,Joseph Lee,241,17,0,0,0,14,0,1,3.65
Summer 2020,INTB,3355,1,Global Environment of Business,Miljanic,Andra Olivia,42,18,1,0,0,18,0,0,2.844
Summer 2020,ECE,8399,33,Doctoral Dissertation,Mayerich,David Matthew,0,0,0,0,0,0,0,0,0
Summer 2020,ENGL,1304,9,First Year Writing II,Anderson,Claire F,16,2,0,0,0,1,0,1,3.029
Summer 2020,KIN,4190,1,Sport Administration Seminar,Walsh,David W,17,5,0,0,0,0,0,0,3.566
Summer 2020,MATH,4389,3,Survey of Undergraduate Math,Blecher,David P,5,6,1,0,0,2,0,1,2.857
Summer 2020,LAW,6220,1,Trademark Prosecution,Hunt,Lee Burton,0,0,0,0,0,11,0,0,0
Summer 2020,PHOP,6157,1,Research Practicum B,Patel,Nimesh Bhikhu,3,0,0,0,0,0,0,0,4
Summer 2020,CIVE,7397,2,Selected Topics,Vipulanandan,Cumaraswamy,15,0,0,0,0,0,0,0,3.978
Summer 2020,BIOL,1310,1,General Biology 1,de la Flor,Miguel Angel,37,33,5,0,0,21,0,0,2.612
Summer 2020,CUIN,8310,20,Laboratory of Practice,White,Cameron Scott,6,0,0,0,0,0,0,0,4
Summer 2020,BCHS,8398,29,Doctoral Research,Sen,Mehmet,0,0,0,0,0,1,0,0,0
Summer 2020,ELCS,6310,1,Strategic Engagement,Horner,Glenda Sue,10,0,0,0,0,0,0,0,3.967
Summer 2020,PETR,8598,9,Doctoral Research,Wong,George K,0,0,0,0,0,2,0,0,0
Summer 2020,INDE,8398,1,Doctoral Research,Lim,Gino Jinho,0,0,0,0,0,5,0,0,0
