TERM,SUBJECT,CATALOG NBR,CLASS SECTION,CLASS NUMBER,COURSE DESCR,INSTR LAST NAME,INSTR FIRST NAME,A,B,C,D,F,SATISFACTORY,UNSATISFACTORY,NOT REPORTED,TOTAL DROPPED,AVG GPA
Summer 2021,CUIN,7375,1,15608,Capstone for Literacy Educ,Hale,Margaret Ann,13,0,0,0,0,0,0,0,0,3.975
Summer 2021,CIVE,8198,1,16425,Doctoral Research,Rodrigues,Debora Frigi,0,0,0,0,0,1,0,0,0,0
Summer 2021,SOC,6399,3,10252,Masters Thesis,Anderson,Kathryn,1,0,0,0,0,0,0,0,0,4
Summer 2021,CHEM,6398,11,11341,Special Problems,Daugulis,Olafs,0,0,0,0,0,2,0,0,0,0
Summer 2021,ELCS,8695,4,18586,Doctoral Thesis,Johnson PhD,Detra DeVerne,0,0,0,0,0,1,0,0,0,0
Summer 2021,PETR,8399,5,14895,Doctoral Dissertation,Qin,Guan,1,0,0,0,0,0,0,0,0,4
Summer 2021,GEOL,8398,14,19443,Doctoral Research,Lapen,Thomas J,0,0,0,0,0,2,1,0,0,0
Summer 2021,BZAN,7320,2,16749,Bus Modeling For Comp Adv,Murray,Michael J,9,2,0,0,0,0,0,0,0,3.698
Summer 2021,PSYC,2380,4,15623,Intro To Social Psy,Anderson,Jill Annette,5,18,14,4,7,0,0,0,4,2.167
Summer 2021,CIS,2348,1,15664,Info Systems Appl Development,Ratner,Edward,5,8,5,2,7,0,0,0,3,2.001
Summer 2021,MIS,3370,1,14926,Info Systems Development Tools,Knighton,William B,13,13,7,9,4,0,0,0,6,2.478
Summer 2021,TLIM,4371,1,15714,Leading Change in the Wrkplace,Evans,Gerald S,21,11,3,0,0,0,0,0,0,3.467
Summer 2021,BUSI,1301,1,18704,Business Principles,Thompson,Joseph Lee,103,8,3,2,2,0,0,0,2,3.768
Summer 2021,ACCT,5397,2,18559,Selected Topics in Accounting,Erdem,Ozer,4,2,0,0,0,0,0,0,0,3.557
Summer 2021,GEOL,8398,19,19652,Doctoral Research,Li,Aibing,0,0,0,0,0,1,0,0,0,0
Summer 2021,PHLS,8199,6,19759,Dissertation,Arbona,Consuelo,1,0,0,0,0,0,0,0,0,4
Summer 2021,PSYC,3339,1,14188,Intro To Clinical Psychology,Szafranski,Derek D,60,10,5,2,0,0,0,0,1,3.624
Summer 2021,ENGL,1304,10,16014,First Year Writing II,Downey,Carlton M,21,1,0,1,2,0,0,0,0,3.52
Summer 2021,LAW,5228,2,14549,Judicial Externship I,Archer,Anna M,0,0,0,0,0,3,0,0,0,0
Summer 2021,CHEM,8398,19,11439,Doctoral Research,Ren,Zhifeng,0,0,0,0,0,1,0,0,0,0
Summer 2021,ENGL,7396,1,18826,Topics in Language & Literatre,Wood,Barry Albert,2,1,0,0,0,0,0,0,1,3.447
Summer 2021,ACCT,2302,3,13195,Prin of Managerial Accounting,Newman,Michael Ray,7,1,0,0,0,0,0,0,0,3.875
Summer 2021,RELS,2350,2,18929,Introduction to Islam,Haq,Muhammad Nisarul,2,1,1,0,0,0,0,0,0,3.168
Summer 2021,PSYC,7398,1,19630,Statistics in PSYC Practicum,Gallagher,Matthew Ward,1,0,0,0,0,0,0,0,0,4
Summer 2021,NUTR,4334,1,13993,Community Nutrition,Svendsen-Sanchez,Ann Carol,62,28,12,2,1,0,0,0,6,3.315
Summer 2021,PSYC,6365,6,16469,Dir Rsch in Dev Cog Beh Neuro,Leasure,Jennifer Leigh,0,0,0,0,0,1,0,0,0,0
Summer 2021,CNST,3331,1,15234,Constructn Plan and Scheduling,Weintraub,Marvin Stanley,11,15,2,0,2,0,0,0,1,3.1
Summer 2021,OPTO,6115,1,14924,Clinical Integration,Dempsey,Robert L.,0,0,0,0,0,50,0,0,0,0
Summer 2021,CIVE,7399,1,19402,Master's Thesis,Nakshatrala,Kalyana,2,0,0,0,0,0,0,0,0,4
Summer 2021,GEOL,1330,1,13181,Physical Geology,Lytwyn,Jennifer N,20,13,15,12,4,0,0,0,8,2.49
Summer 2021,MUSI,1161,2,18825,Group Piano II,Van Kekerix,Todd Evan,4,3,0,0,1,0,0,0,0,3.208
Summer 2021,HRMA,6360,1,12776,Graduate Directed Practicum,Back,KiJoon,15,0,0,0,0,0,0,0,0,4
Summer 2021,MATH,6398,4,12913,Special Problems,Jun,Mikyoung,0,0,0,0,0,2,0,0,0,0
Summer 2021,ACCT,3367,1,13184,Intermediate Accounting I,Kuruvilla,Mohan,14,18,4,5,1,0,0,0,5,2.952
Summer 2021,BIOL,1162,6,11613,Intro To Biol Science Lab 2,Hanke,Marc H,7,9,2,0,1,0,0,0,2,3.175
Summer 2021,SCM,4390,2,19137,Supply Chain Strategy,Smith,Gordon D,9,9,2,0,0,0,0,0,0,3.251
Summer 2021,COMM,1301,1,15560,Media and Society,Olson,Beth M,1,11,3,3,1,0,0,0,0,2.421
Summer 2021,COMD,7391,17,16270,Clinic in Speech Lang Disorder,Sims,Frankie B,2,0,0,0,0,0,0,0,0,3.835
Summer 2021,GEOL,7341,1,17936,Geophysical Data Processing,Baysal,Edip,2,0,0,0,0,0,0,0,0,4
Summer 2021,TLIM,3363,2,15702,Technical Communications,Piercy,Penelope Junker,8,5,0,1,4,0,0,0,1,2.648
Summer 2021,SOCW,7388,15,12982,Field Practicum III Macro,Parker,Jamie Lynne,0,0,0,0,0,2,0,0,0,0
Summer 2021,PHYS,1102,4,13023,General Physics Laboratory II,Maric,Sladjana,2,8,9,0,1,0,0,0,0,2.55
Summer 2021,HIST,2363,1,18552,Study of Modern Civilizations,Golubev,Alexey Valeryevich,7,13,2,2,3,0,0,0,2,2.691
Summer 2021,COSC,8399,129,19592,Doctoral Dissertation,Verma,Rakesh M,0,0,0,0,0,1,0,0,0,0
Summer 2021,COMM,1301,5,15565,Media and Society,Lyn,Robyn,10,2,0,0,1,0,0,0,0,3.513
Summer 2021,PSYC,1300,6,15582,Intro To Psychology,Cano,Kiana Ellen,23,11,2,1,3,0,0,0,0,3.258
Summer 2021,ENGL,1304,11,16015,First Year Writing II,Rolater,Sara C,9,6,2,1,4,0,0,0,3,2.667
Summer 2021,BIOL,8398,1,19155,Doctoral Research,Crawford,Kerri M,0,0,0,0,0,2,0,0,0,0
Summer 2021,POLS,3311,1,18756,Intro Compar Politics,Pu,Yuyang,9,12,1,1,5,0,0,0,0,2.62
Summer 2021,PHYS,1101,4,13020,General Physics Laboratory I,Maric,Sladjana,3,11,8,2,0,0,0,0,0,2.598
Summer 2021,THEA,1331,9,19481,Introduction To Theatre,Brincks,Alan,22,13,9,2,1,0,0,0,4,3.022
Summer 2021,NUTR,6304,1,15260,Adv Nutr Counseling & Educ,Ledoux,Tracey A,14,3,0,0,0,0,0,0,0,3.649
Summer 2021,ACCT,4332,1,13530,Corporate Taxation,Chen,Xi,0,2,0,0,0,0,0,0,0,3.165
Summer 2021,ENGL,1304,1,13185,First Year Writing II,Anderson,Claire F,12,2,2,1,2,0,0,0,4,3.088
Summer 2021,INAR,3360,1,16085,Human Factors in Interior Arch,Vos,Gordon A,4,0,0,0,0,0,0,0,0,4
Summer 2021,SOCW,7368,1,14166,Trauma Treatment for Children,Taylor,Patricia G,33,0,0,0,0,0,0,0,0,4
Summer 2021,ELCS,8695,8,18590,Doctoral Thesis,Rangel,Virginia,0,0,0,0,0,0,2,0,0,0
Summer 2021,COMD,7391,2,12792,Clinic in Speech Lang Disorder,Schaff,Carrie Allyson,2,0,0,0,0,0,0,0,0,3.835
Summer 2021,MATH,6309,1,16184,Advanced Linear Algebra II,Haynes,Alan K,4,0,0,0,0,0,0,0,0,4
Summer 2021,LAW,5424,1,14516,Death Penalty Clinic,Jeu Tebbano,Cassandra,0,2,0,0,0,0,0,0,0,3.33
Summer 2021,BIOL,4398,3,19869,Independent Study,McKeon,Frank D,1,0,0,0,0,0,0,0,0,4
Summer 2021,RELS,2310,1,18884,Bible and Western Culture I,Allen,Paul J,26,3,1,1,3,0,0,0,2,3.402
Summer 2021,IEEM,6360,1,18939,Data Analytics for Engr. Mgt,Chang,Feng-Chang Roger,8,4,0,0,0,0,0,0,0,3.639
Summer 2021,COMM,3353,2,13986,Information & Comm Tech I,Liu,Youmei,11,14,1,1,2,0,0,0,4,3.103
Summer 2021,COMM,3311,1,14108,Editing Print & Digital Media,Crixell,Charles A,9,7,2,0,0,0,0,0,0,3.297
Summer 2021,PSYC,3325,4,14811,Psychology of Personality,Sutu,Andreea Emanuela,40,5,4,0,0,0,0,0,1,3.735
Summer 2021,MANA,4330,1,14813,Intro to Strategic HR Mgt,Sebastijanovic,Marina,27,22,0,0,0,0,0,0,0,3.511
Summer 2021,ENGL,1304,6,14345,First Year Writing II,Murray,Christopher Brean,3,2,1,0,1,0,0,0,0,2.951
Summer 2021,AAS,2320,2,11611,Intro To African American Stdy,Thompson,Kevin Bernard,25,5,2,1,0,0,0,0,0,3.626
Summer 2021,HRMA,6172,1,19160,Mgmt Training Work Exp Prog I,Shepherd,Ashley,2,0,0,0,0,0,0,0,0,4
Summer 2021,HDCS,4370,1,18746,Technology Entrepreneurship,Kellough,James David,7,0,1,1,0,0,0,0,1,3.481
Summer 2021,MATH,8398,1,15073,Doctoral Research,Azencott,Robert Guy,0,0,0,0,0,4,0,0,0,0
Summer 2021,PHAR,5297,4,19617,Selected Topics in Pharmacy,Tolleson,Shane Russell,1,0,0,0,0,0,0,0,0,4
Summer 2021,ENGL,8399,1,15335,Doctoral Dissertation,Aboul-Ela,Hosam,2,0,0,0,0,0,0,0,0,4
Summer 2021,PHOP,8698,1,19094,Doctoral Research,Das,Vallabh E,1,0,0,0,0,0,0,0,0,4
Summer 2021,ANTH,6392,1,13629,Research Practicum I,Rasmussen,Susan J,1,0,0,0,0,0,0,0,0,4
Summer 2021,GEOL,8398,13,19441,Doctoral Research,Stewart,Robert R,0,0,0,0,0,1,0,0,0,0
Summer 2021,MATH,1431,3,10479,Calculus I,Sosa,Moses,10,10,6,7,16,0,0,0,11,1.816
Summer 2021,FORE,6333,1,18657,Systems Thinking,Schultz,Wendy L,14,1,0,0,0,0,0,0,0,3.911
Summer 2021,HRMA,4343,1,13177,Financial Admin for Hosp.Ind.,Koh,Yoon,24,9,5,1,1,0,0,0,0,3.309
Summer 2021,ACCT,2302,2,11127,Prin of Managerial Accounting,Weber,Catherine K,5,6,3,3,0,0,0,0,2,2.804
Summer 2021,BIOL,6398,39,19530,Special Problems,Graur,Dan,0,0,0,0,0,2,0,0,0,0
Summer 2021,PSYC,3301,4,15535,Intro Psych Stats,Godfrey,Donald Andrew,8,20,12,0,1,0,0,0,1,2.837
Summer 2021,KIN,4691,1,13167,Internship in Sport Admin 2,Walsh,David W,7,0,0,0,0,0,0,0,0,4
Summer 2021,POLS,8399,8,14487,Doctoral Dissertation,Bagashka,Tanya G,0,0,0,0,0,1,0,0,0,0
Summer 2021,LAW,5398,1,12779,Special Research and Writing,Vetter,Greg R,2,0,0,0,0,0,0,0,0,3.835
Summer 2021,MARK,8399,1,13562,Doctoral Dissertation,Ahearne,Michael,1,0,0,0,0,0,0,0,0,4
Summer 2021,CHEM,8399,13,11449,Doctoral Dissertation,Guloy,Arnold M,0,0,0,0,0,2,0,0,0,0
Summer 2021,SPAN,1502,5,16178,Elementary Spanish II,Perez Vigil De Mostaccero,Sylvia Rossana,7,1,3,0,2,0,0,0,1,2.77
Summer 2021,SOCW,7303,1,14814,Child Abuse and Neglect,Berger Cardoso,Jodi A,22,5,1,0,0,0,0,0,0,3.668
Summer 2021,MATH,1310,2,14819,College Algebra,Constante,Beatrice,4,2,3,2,7,0,0,0,0,1.648
Summer 2021,ELCS,6330,1,14644,Finance & School-Based Budgtng,Butcher,Keith,21,0,0,0,0,0,0,0,0,4
Summer 2021,ELCS,8355,1,15245,Policy Pol & Gov of Education,Ledford,Alice Talbert,9,0,0,0,0,0,0,0,0,4
Summer 2021,MARK,7376,1,15251,Brand Management,Koch,Steven F.,31,1,0,0,0,0,0,0,0,3.958
Summer 2021,ACCT,7375,1,13531,Corporate Taxation,Chen,Xi,13,9,3,0,0,0,0,0,0,3.374
Summer 2021,BIOL,1161,1,10353,Intro To Biol Science Lab 1,Medrano,Ana I,21,1,0,0,0,0,0,0,0,3.925
Summer 2021,CHEM,1112,5,11329,Fundamentals of Chm Lab,Zaitsev,Vladimir G,8,6,1,1,2,0,0,0,1,2.963
Summer 2021,HDFS,3350,1,13187,Observation and Assessment,Schroder,Kathleen Anne,19,5,0,0,4,0,0,0,1,3.238
Summer 2021,PHOP,8498,2,19092,Doctoral Research,Burns,Alan R,2,0,0,0,0,0,0,0,0,4
Summer 2021,NURS,3634,1,18801,Clinical Nursing Practice II,Quintana,Danielle,56,11,2,1,0,0,0,0,0,3.771
Summer 2021,HLT,1353,3,14566,Personal Health,Proctor,Robin Ann,27,31,11,2,3,0,0,0,1,2.938
Summer 2021,BUSI,4350,3,18922,Business Law and Ethics,Williams,John M,13,1,1,0,1,0,0,0,1,3.294
Summer 2021,HDFS,4316,1,14607,Dynamics of Family Relations,Rab,Saira,22,8,4,0,3,0,0,0,0,3.216
Summer 2021,PSYC,6352,2,14319,Directed Rsch in I/O Psyc,Hoff,Kevin,0,0,0,0,0,4,0,0,0,0
Summer 2021,NURS,4312,1,15313,Ldership and Mgmt in Prof Nur,Quintana,Danielle,47,21,1,0,0,0,0,0,0,3.681
Summer 2021,ECE,8198,3,12318,Doctoral Research,Han,Zhu,0,0,0,0,0,2,0,0,0,0
Summer 2021,CHEM,6398,2,11333,Special Problems,Lee,T Randall,0,0,0,0,0,5,0,0,0,0
Summer 2021,GEOL,1130,1,10473,Physical Geology Lab,Hauptvogel,Daniel William,11,11,1,0,1,0,0,0,0,3.333
Summer 2021,BIOL,1134,2,13315,Hum Anat Physiol Lab I,Gill,Tejendra,8,8,6,1,0,0,0,0,0,2.914
Summer 2021,COMM,2327,1,17828,Introduction to Screen Writing,Leydon,Joseph P,16,2,1,0,0,0,0,0,0,3.772
Summer 2021,FORE,6397,1,18655,Selected Topics in Foresight,Schlehuber,Laura Mignon,9,1,0,0,0,0,0,0,0,3.9
Summer 2021,GEOL,3355,1,15860,Field Geology I,Murphy,Michael,4,4,1,0,0,0,0,0,0,3.37
Summer 2021,SPAN,3308,2,18750,Written Com-Hisp Herit Learner,Ruisanchez Serra,Jose Ramon,4,10,3,4,1,0,0,0,0,2.515
Summer 2021,SPAN,2302,2,14840,Intermediate Spanish II,Balestra,Alejandra,14,2,0,0,1,0,0,0,1,3.589
Summer 2021,SPAN,2302,3,16181,Intermediate Spanish II,Martinez,Carlos David,4,3,2,2,2,0,0,0,1,2.41
Summer 2021,LAW,5385,1,14545,Introduction to the Laws of EU,Willis,Tasha L,2,7,0,0,0,0,0,0,0,3.332
Summer 2021,PHYS,1321,1,14831,University Physics I,Bassler,Kevin E,16,13,10,1,2,0,0,0,5,2.929
Summer 2021,OPTO,5298,2,19286,Spec Prob Phys Optics,Carman,Carolyn R,0,0,0,0,0,11,0,0,0,0
Summer 2021,LAW,5407,10,13720,Judicial Externship I,Van Arsdel,Kristina G,0,0,0,0,0,2,0,0,0,0
Summer 2021,PHAR,5644,1,13620,Amb C-Medication Therapy Mgmt,Tolleson,Shane Russell,7,0,0,0,0,0,0,0,0,4
Summer 2021,LAW,5228,1,14548,Judicial Externship I,Worrell,Carey Ann,0,0,0,0,0,3,0,0,0,0
Summer 2021,PHYS,8398,9,10840,Doctoral Research,Cherdack,Daniel David,0,0,0,0,0,2,0,0,0,0
Summer 2021,CHEM,8398,13,11434,Doctoral Research,Teets,Thomas,0,0,0,0,0,2,0,0,0,0
Summer 2021,ACCT,7396,2,16424,Accounting Internship,Newman,Michael Ray,0,0,0,0,0,1,0,0,0,0
Summer 2021,DIGM,1376,30,18610,User Experience (UX)Principles,Showers,April Marie,19,5,2,1,0,0,0,0,1,3.604
Summer 2021,GEOL,8398,22,19700,Doctoral Research,Sager,William W,0,0,0,0,0,1,0,0,0,0
Summer 2021,ENGL,3331,1,18821,Beg Creative Writing-Poetry,Swensen,Russel,11,0,1,0,0,0,0,0,0,3.806
Summer 2021,COMD,5346,1,14111,SP/Lang Dis Adults for SLPA,Joseph,Megan E,11,0,0,0,0,0,0,0,3,3.94
Summer 2021,MATH,1330,2,14820,Precalculus,Caglar,Atife,14,10,1,1,5,0,0,0,3,2.86
Summer 2021,PHYS,1102,6,15445,General Physics Laboratory II,Wood,Lowell T,2,14,6,1,0,0,0,0,1,2.739
Summer 2021,PCEU,8399,2,19435,Doctoral Dissertation,Hu,Ming,2,0,0,0,0,0,0,0,0,4
Summer 2021,COSC,3380,201,15666,Design File and Database Syst,Hilford,Victoria,56,12,0,0,1,0,0,0,0,3.725
Summer 2021,PHOP,6267,1,16093,Research Practicum A,Porter,Jason,1,0,0,0,0,0,0,0,0,4
Summer 2021,PHYS,1101,7,16088,General Physics Laboratory I,Wood,Lowell T,4,10,7,0,2,0,0,0,0,2.609
Summer 2021,FINA,7374,1,15737,Midstream Energy Finance,Broxson,John Robert,37,0,1,0,0,0,0,0,0,3.913
Summer 2021,BUSI,4397,1,18919,Selected Topics in GENB,Newman,William Austin,1,1,0,0,0,0,0,0,0,3.665
Summer 2021,ART,3396,1,18819,Selected Tops Studio Practice,Conrad,Jillian,7,0,0,0,0,0,0,0,0,4
Summer 2021,ACCT,5397,1,18558,Selected Topics in Accounting,Kuruvilla,Mohan,2,5,3,1,0,0,0,0,1,2.787
Summer 2021,PHIL,1321,2,13814,Logic I,Haaga,Curtis W,16,10,9,2,2,0,0,0,4,2.881
Summer 2021,PSYC,8399,7,14259,Doctoral Dissertation,Babcock,Julia,0,0,0,0,0,1,0,0,0,0
Summer 2021,COMD,6399,2,13047,Masters Thesis,Joshi,Ashwini,1,0,0,0,0,0,0,0,0,4
Summer 2021,PHYS,8398,16,10847,Doctoral Research,Hosur,Pavan R,0,0,0,0,0,2,0,0,0,0
Summer 2021,HRMA,6173,1,19536,Mgt Training Work Exp Prog II,Shepherd,Ashley,1,0,0,0,0,0,0,0,0,4
Summer 2021,NUTR,4333,1,13689,Med Nutr Therapy-Cardiovascula,Scott,Claudia W,4,3,7,2,1,0,0,0,0,2.392
Summer 2021,MIS,   6A41,1,13710,Information Systems,Silva,Leiser O,49,0,0,0,0,0,0,0,0,3.973
Summer 2021,MATH,1314,2,15607,Calc for Bus/Life Sciences,Caputo,Matthew G,3,0,1,1,2,0,0,0,0,2.143
Summer 2021,HRD,6359,30,15226,Trends in Org Development,Egan,Toby,8,0,0,0,0,0,0,0,0,4
Summer 2021,KIN,4315,1,15624,Motor Learning and Control,Layne,Charles S,8,62,32,6,1,0,0,0,1,2.651
Summer 2021,SOCW,7373,1,15264,Human Sexuality & Sw,Gracely,Jill Marie,31,0,0,0,0,0,0,0,0,4
Summer 2021,PHOP,6160,1,12949,Gen Sem Visual Sciences,Porter,Jason,18,0,0,0,0,0,0,0,0,4
Summer 2021,COMM,3353,1,12998,Information & Comm Tech I,Liu,Youmei,16,14,2,0,2,0,0,0,1,3.284
Summer 2021,PHOP,8598,8,19126,Doctoral Research,Berntsen,David A,1,0,0,0,0,0,0,0,0,4
Summer 2021,ACCT,7385,1,14179,Fraud Examination,Ramey,Dan T,16,13,1,0,0,0,0,0,0,3.599
Summer 2021,PSYC,8121,1,14202,Clinical Psychology Internship,Vincent,John P,4,0,0,0,0,0,0,0,1,4
Summer 2021,PSYC,2350,1,15588,Child Development,Torres,Stephanie,9,23,12,5,9,0,0,0,1,2.299
Summer 2021,THEA,6385,1,14629,Technical Direction/Shop Maint,Middents,Jonathan Mark,10,0,0,0,0,0,0,0,0,4
Summer 2021,THEA,6181,1,14631,Applying Method Des/Dramaturgy,Shimko,Robert B,12,0,0,0,0,0,0,0,0,4
Summer 2021,PSYC,8399,5,14242,Doctoral Dissertation,Derrick,Jaye L,2,0,0,0,0,0,0,0,0,4
Summer 2021,BUSI,4320,1,18923,Commercial Law,Hopkins,Troy D,2,0,0,0,0,0,0,0,0,4
Summer 2021,COSC,8398,125,15811,Doctoral Research,Shi,Weidong,0,0,0,0,0,1,0,0,0,0
Summer 2021,GEOL,3360,5,19066,Field Geology II,Sisson,Virginia B,4,4,1,0,0,0,0,0,0,3.37
Summer 2021,MANA,7339,1,18701,Leadership Development,Witt,Lawrence A,29,1,0,0,0,0,0,0,0,3.967
Summer 2021,ECON,4390,4,18640,Economics Internship,Boul,Ruxandra,15,0,0,0,0,0,0,0,0,4
Summer 2021,MECE,8399,20,19179,Doctoral Dissertation,Agrawal,Ashutosh,1,0,0,0,0,0,0,0,0,4
Summer 2021,MATH,2311,2,18221,Intro To Prob & Statistics,Poliak,Cathy Dawn,10,12,19,4,9,0,0,0,2,2.173
Summer 2021,DIGM,2352,30,13980,Digital Photography,Eyth,Francis Joseph,10,5,4,0,0,0,0,0,2,3.246
Summer 2021,NUTR,4346,1,15247,Research in Nutrition,Haubrick,Kevin,17,10,5,0,3,0,0,0,6,3.02
Summer 2021,MATH,3363,1,15637,Introduction To Pde,Torok,Andrei S,3,3,2,8,1,0,0,0,8,1.728
Summer 2021,FINA,4398,1,14714,Independent Study,Boles,Dan,1,0,0,0,0,0,0,0,0,4
Summer 2021,ENGL,2305,1,15878,Intro To Fiction,Guajardo,Paul,9,12,2,0,0,0,0,0,1,3.247
Summer 2021,MIS,3360,1,13524,Systems Analysis and Design,Porra,Jaana,37,0,0,0,0,0,0,0,1,3.991
Summer 2021,CIS,3320,20,19028,Information Visualization,Hu,Renjie,18,15,2,0,3,0,0,0,5,3.115
Summer 2021,PSYC,3301,3,18684,Intro Psych Stats,Alonso,Nicole Ashley,18,22,8,3,3,0,0,0,2,2.962
Summer 2021,MATH,1313,3,18220,Finite Math with Applications,Caglar,Atife,14,15,8,6,12,0,0,0,10,2.254
Summer 2021,ELCS,8338,1,18930,Admin Higher Educ Multiculset,Gonzalez,Elsa,25,0,0,0,0,0,0,0,0,4
Summer 2021,PHCA,6297,1,19863,Selected Topics,Varkey,Divya A,7,0,0,0,0,0,0,0,0,4
Summer 2021,BIOL,6398,2,19153,Special Problems,Crawford,Kerri M,0,0,0,0,0,1,0,0,0,0
Summer 2021,MIS,6341,2,16744,Information Systems,Silva,Leiser O,6,0,0,0,0,0,0,0,0,4
Summer 2021,POLS,4398,1,15109,Independent Study,Cross,Renee D,6,0,0,0,0,0,0,0,0,4
Summer 2021,BIOL,1161,2,14546,Intro To Biol Science Lab 1,Medrano,Ana I,19,2,1,0,0,0,0,0,2,3.833
Summer 2021,LAW,5228,2,14549,Judicial Externship I,Van Arsdel,Kristina G,0,0,0,0,0,3,0,0,0,0
Summer 2021,GEOL,8398,2,19165,Doctoral Research,Wang,Yuxuan,0,0,0,0,0,5,0,0,0,0
Summer 2021,CHEM,6398,10,11340,Special Problems,Zastrow,Melissa L,0,0,0,0,0,2,0,0,0,0
Summer 2021,BIOL,6398,12,19196,Special Problems,Dryer,Stuart E,0,0,0,0,0,1,0,0,0,0
Summer 2021,LAW,5210,2,11169,Law Review,Sanders,Joseph,0,0,0,0,0,1,0,0,0,0
Summer 2021,BCHS,8399,16,19353,Doctoral Dissertation,Willson,Richard,1,0,0,0,0,0,0,0,0,4
Summer 2021,HIST,1378,4,18879,The U S Since 1877,Higgins,Patrick,25,5,3,2,4,0,0,0,4,3.162
Summer 2021,COSC,4353,101,15667,Software Design,Singh,Raj Kumar,41,1,1,1,1,0,0,0,3,3.77
Summer 2021,COMM,3300,1,17884,Health Communication,Yamasaki,Jill S,47,6,4,0,1,0,0,0,0,3.656
Summer 2021,SCLT,3385,30,15735,Transport Economics and Policy,Poisler,Marco A,30,5,5,0,4,0,0,0,1,3.303
Summer 2021,MANA,   6A25,3,18693,Ethical Leadrshp & Crit Reason,Carlin,Barbara A,9,5,0,0,0,0,0,0,0,3.69
Summer 2021,MARK,3336,1,10157,Introduction to Marketing,Zahn,William J,55,50,15,1,0,0,0,0,5,3.314
Summer 2021,CHEM,1111,17,10468,Fundamentals of Chm Lab,Zaitsev,Vladimir G,10,6,2,0,0,0,0,0,0,3.408
Summer 2021,SPAN,3384,2,18710,Intro To Hispanic Literature,Gutierrez,Pedro Revuelta,3,3,2,0,0,0,0,0,0,3.166
Summer 2021,BIOL,1134,7,19646,Hum Anat Physiol Lab I,Gill,Tejendra,9,5,2,1,0,0,0,0,4,3.178
Summer 2021,HDFS,3318,1,14194,Human Ecol of Adult Developmt,Rab,Saira,33,8,0,0,0,0,0,0,0,3.805
Summer 2021,MARK,3339,1,14591,Marketing Strategy & Planning,Wiseman,Phillip S.,22,7,1,0,0,0,0,0,0,3.612
Summer 2021,PHCA,7199,1,19865,Master Thesis,Varkey,Divya A,0,0,0,0,0,7,0,0,0,0
Summer 2021,ECE,3337,1,13731,Signals and Systems Analysis,Hebert,Thomas James,6,6,1,1,0,0,0,0,2,3.191
Summer 2021,PSYC,2301,15,15940,Intro To Methods in Psychology,Wang,Carol,16,32,10,3,5,0,0,0,0,2.798
Summer 2021,MECE,3381,1,14622,Finite Elements for Mech Engr,Chen,Xuemei,11,19,10,4,3,0,0,0,1,2.702
Summer 2021,AAS,3356,1,18739,Africana Thought & Philosophy,Edwards,Crystal Latanya,1,1,4,0,2,0,0,0,1,1.793
Summer 2021,PHAR,5664,1,12957,Legal & Regulatory Affairs,Tolleson,Shane Russell,1,0,0,0,0,0,0,0,0,4
Summer 2021,LAW,5228,1,14548,Judicial Externship I,Powers,William,0,0,0,0,0,3,0,0,0,0
Summer 2021,HON,4398,1,19512,Independent Study,Reynolds,Aaron E,1,0,0,0,0,0,0,0,0,4
Summer 2021,PHYS,8398,30,10860,Doctoral Research,Timmins,Anthony Robert,0,0,0,0,0,3,0,0,0,0
Summer 2021,PHAR,5690,2,12971,Internal Medicine,Sherer,Jeffrey T,1,1,0,0,0,0,0,0,0,3.5
Summer 2021,CHEM,8399,7,11444,Doctoral Dissertation,Daugulis,Olafs,1,0,0,0,0,1,0,0,0,2
Summer 2021,PHOP,8298,2,19130,Doctoral Research,Richdale,Kathryn L,1,0,0,0,0,0,0,0,0,4
Summer 2021,LAW,5110,1,10175,Law Review,Sanders,Joseph,0,0,0,0,0,1,0,0,0,0
Summer 2021,ECON,8399,7,10222,Doctoral Dissertation,Yi,Kei-Mu,2,0,0,0,0,0,0,0,0,4
Summer 2021,PHYS,8398,21,10852,Doctoral Research,Miller,John H,0,0,0,0,0,1,0,0,0,0
Summer 2021,ACCT,4331,2,14279,Federal Income Tax-Individual,Fernandez,Ramon,9,23,10,1,1,0,0,0,6,2.946
Summer 2021,SPEC,4367,1,15408,Consultation and Coaching,Carp,Charlotte Lynn,22,5,0,0,0,0,0,0,0,3.717
Summer 2021,BIOL,8399,15,19389,Doctoral Dissertation,Zhang,Shaun Xiaoliu,1,0,0,0,0,0,0,0,0,4
Summer 2021,MARK,7399,1,18909,MS Marketing Prof Project,Gelb,Betsy L,13,4,0,0,0,0,0,0,0,3.706
Summer 2021,SPAN,2302,12,11204,Intermediate Spanish II,Martinez,Raquel,2,7,4,0,2,0,0,0,1,2.335
Summer 2021,SOC,3314,2,18952,Juvenille Delinquency,Gallo,Joseph Ralph,24,16,6,2,0,0,0,0,2,3.292
Summer 2021,MECE,3336,1,15895,Mechanics II,Kulkarni,Yashashree,26,18,3,0,0,0,0,0,2,3.44
Summer 2021,MATH,1313,6,13756,Finite Math with Applications,Caglar,Atife,16,10,1,4,1,0,0,0,6,3.104
Summer 2021,LAW,5183,1,13176,Mediation Process,Willis,Tasha L,0,5,0,0,0,0,0,0,0,3.33
Summer 2021,GEOL,7399,1,19128,Masters Thesis,Khan,Shuhab D.,0,0,0,0,0,2,0,0,0,0
