TERM,SUBJECT,CATALOG NBR,CLASS SECTION,COURSE DESCR,INSTR LAST NAME,INSTR FIRST NAME,A,B,C,D,F,SATISFACTORY,NOT REPORTED,TOTAL DROPPED,AVG GPA
Fall 2020,PHOP,6198,13,Spec Prob-Physio Optics,Qin,Guoting,1,0,0,0,0,0,0,0,4
Fall 2020,PHYS,8399,3,Doctoral Dissertation,Das,Mini,0,0,0,0,0,0,0,0,0
Fall 2020,GENB,   7A97,1,Selected Topics,Haseley,Ken A.,5,0,0,0,0,0,0,0,4
Fall 2020,INDE,8198,5,Doctoral Research,Khator,Suresh K,0,0,0,0,0,1,0,0,0
Fall 2020,BIOE,8298,7,Doctoral Research,Roh,Jinsook,0,0,0,0,0,1,0,0,0
Fall 2020,CUIN,8690,40,Doctoral Thesis,White,Cameron Scott,2,0,0,0,0,0,0,0,4
Fall 2020,PHOP,6257,12,Research Practicum B,Stevenson,Scott Bailli,1,0,0,0,0,0,0,0,4
Fall 2020,HLT,4398,2,Independent Study,Solari Williams,Kayce D.,1,0,0,0,0,0,0,0,4
Fall 2020,MATH,8398,10,Doctoral Research,Pan,Tsorng-Whay,0,0,0,0,0,1,0,0,0
Fall 2020,CUIN,8398,14,Independent Study,Wong,Sissy S,1,0,0,0,0,0,0,0,4
Fall 2020,CHEE,3367,2,Process Modeling and Control,Kaspar,Michael,1,5,0,0,0,1,0,0,2.573
Fall 2020,SOCW,6306,6,Social Work Practice Skills,Lucas,Virginia,36,0,0,0,0,0,0,0,3.954
Fall 2020,PHAR,4320,4,Physiology I,Alkadhi,Karim A,13,17,8,1,1,0,0,0,3
Fall 2020,FINA,6387,4,Managerial Analysis,Basu,Swati,5,0,0,0,0,0,0,0,3.934
Fall 2020,ACCT,5376,1,Adv Fin Statement Auditing,Zhao,Yuping,2,8,3,0,0,1,0,0,2.761
Fall 2020,POLS,1336,61,US and Texas Const/Politics,LeVeaux,Christine,4,1,0,0,0,0,0,0,3.668
Fall 2020,HRMA,3327,2,Restaurant Layout and Design,Graves,Nancy,2,0,0,0,0,2,0,0,2
Fall 2020,PHYS,1101,3,General Physics Laboratory I,Wood,Lowell T,4,9,5,0,0,5,0,0,2.263
Fall 2020,BCHS,3201,11,Biochemistry I Laboratory,Pattison,Donna,18,4,0,0,0,1,0,0,3.695
Fall 2020,ECON,4374,1,Behavioral Economics,Friedman,Willa H,17,13,3,0,0,16,0,1,2.313
Fall 2020,CIVE,7397,4,Selected Topics,Momen,Mostafa,3,2,0,0,0,0,0,0,3.468
Fall 2020,BIOL,1161,46,Intro To Biol Science Lab 1,Medrano,Ana I,10,8,0,0,0,2,0,1,2.768
Fall 2020,ENGL,1370,28,Composition II-Honors,Lyke,Larry,1,4,0,0,0,1,0,0,2.832
Fall 2020,TLIM,3365,2,Team Leadership,Evans III,Louis Durand,25,10,0,0,0,3,0,0,3.333
Fall 2020,GENB,   6A50,4,Business Communications,Pineda,Dalia Rivera,26,2,0,0,0,0,0,2,3.823
Fall 2020,PHYS,3313,1,Advanced Laboratory I,Forrest,Rebecca L,2,1,0,0,0,2,0,0,2.2
Fall 2020,MANA,4333,1,Current Issues in Mgmt,Walker,William A,19,6,0,0,0,3,0,2,3.241
Fall 2020,MUSI,4102,4,Acting for Opera,Ross,Arnold C,6,4,0,0,0,0,0,0,3.534
Fall 2020,BIOL,6352,2,Molecular Mech Disease,Lin,Chin-Yo,15,1,0,0,0,0,0,0,3.876
Fall 2020,CUIN,4397,4,Selected Topics in C&I,Ekeoba,Jacqueline Njideka,19,0,0,0,0,1,0,0,3.668
Fall 2020,LAW,5297,2,Selected Topics,Smith,Erin F,7,3,0,0,0,3,0,0,2.694
Fall 2020,MUSA,4442,2,Applied French Horn,Reed,Gavin Davis,1,0,0,0,0,0,0,0,4
Fall 2020,MATH,1311,1,Elem/Mathematical Modeling,Hafeez,Shahinda,42,42,6,0,0,35,0,11,1.892
Fall 2020,BZAN,6354,1,DB Mgmt Infrstrctr & Architec,Jiang,Lianlian,9,2,0,0,0,0,0,0,3.818
Fall 2020,ANTH,3378,1,Historic N Amer Arch,Brown,Kenneth L,11,8,0,0,0,5,0,0,2.806
Fall 2020,GEOL,8698,53,Doctoral Research,Rappenglueck,Bernhard,0,0,0,0,0,3,0,0,0
Fall 2020,CLAS,3345,1,Myth&Performance in Greek Trag,Kidder,Kathleen,11,5,3,0,0,6,0,1,2.345
Fall 2020,SOCW,7310,1,Program Planning & Evaluation,Lea III,Charles Herbert,25,0,0,0,0,0,0,0,3.894
Fall 2020,FINA,7397,7,Selected Topics in Finance,Bean,Gregory S.,6,0,0,0,0,0,0,0,4
Fall 2020,GREK,2301,1,Intermediate Greek I,Kidder,Kathleen,3,2,0,0,0,0,0,0,3.11
Fall 2020,CUIN,1103,6,Educator Dispositions,Culpepper,Shea Mosley,27,5,1,0,0,0,0,1,3.647
Fall 2020,ELET,1400,5,Circuit Theory and Lab I,Moges,Mequanint A,6,6,3,0,0,7,0,2,1.88
Fall 2020,CLAS,3374,2,Women in the Ancient World,Houlihan,James W,15,10,0,0,0,2,0,1,3.238
Fall 2020,BIOL,4397,1,Selected Topics in Biology,Pennings,Steven C,7,2,0,0,0,1,0,0,3.334
Fall 2020,ECON,3371,2,Eco of Money & Banking,Hardee,Polly,5,16,2,0,0,20,0,1,1.449
Fall 2020,ARCH,5500,17,Architecture Design Studio IX,Rodriguez Fernandez,Marta,11,0,0,0,0,0,0,0,3.85
Fall 2020,BUSI,1301,4,Business Principles,Thompson,Joseph Lee,24,1,0,0,0,1,0,0,3.77
Fall 2020,LAW,5403,1,Street Law,Marrus,Ellen,4,7,0,0,0,2,0,0,2.872
Fall 2020,ENGL,2360,50,Western World Lit I--Honors,Wallace,Daniel,30,17,0,0,0,3,0,1,3.244
Fall 2020,HON,3397,10,Honors Selected Topics,Monroe,William F,4,1,0,0,0,0,0,0,3.734
Fall 2020,MUSA,2326,2,Applied Double Bass,Whittaker,Dennis J,3,0,0,0,0,0,0,0,3.89
Fall 2020,ACCT,4335,5,Financial Statement Auditing,Kuruvilla,Mohan,1,1,0,0,0,4,0,1,1
Fall 2020,HRMA,3361,3,Hospitality Marketing,Johnson,Tucker A,8,3,3,0,0,4,0,0,2.196
Fall 2020,CHEM,1331,2,Fundamentals of Chemistry,Carrasquillo M,Edwin,52,69,9,0,0,61,0,14,1.88
Fall 2020,POLS,3341,1,Foundations of Modern Pols,Hallmark,Terrell L,12,3,1,0,0,3,0,3,2.667
Fall 2020,CHEM,4373,1,Survey of Physical Chemistry,Lubchenko,Vassiliy,19,29,3,0,0,34,0,6,1.841
Fall 2020,ACCT,4335,1,Financial Statement Auditing,Kuruvilla,Mohan,20,7,7,0,0,13,0,0,2.444
Fall 2020,MIS,7397,3,Selected Topics in MIS,Boren,Patrick,12,2,0,0,0,0,0,0,3.857
Fall 2020,COMM,4331,1,Persuasion,Salisbury,Shelby,20,17,1,0,0,7,0,3,2.774
Fall 2020,OPTO,5134,1,Neuroanatomy Laboratory,Cheng,Han,26,0,0,0,0,0,0,0,4
Fall 2020,OPTO,7152,1,Pediatric Optometry II Lab,Fern,Karen Drusilla,9,13,0,0,0,0,0,1,3.439
Fall 2020,LAW,5314,6,Lawyering Skills & Strategy I,Gomez,Alissa R,5,11,1,0,0,0,0,0,3.313
Fall 2020,PHAR,5224,2,Integrated Renal Module,Marwaha,Aditi,16,27,10,1,0,0,0,0,3.074
Fall 2020,PHAR,5225,2,Integrated GI Module,Asias-Dinh,Bernadette De Leon,26,21,6,0,0,0,0,0,3.377
Fall 2020,MARK,   6A61,3,Marketing Administration,Lish,Alan D,25,13,1,0,2,0,0,0,3.439
Fall 2020,ENGL,1303,71,First Year Writing I,Stewart-Steele,Heather Marie,3,5,0,0,0,5,0,3,1.588
Fall 2020,DAN,2307,2,Introduction to Dance,Bobet,Jacqueline A,9,9,3,0,0,10,0,7,1.691
Fall 2020,POLS,3319,2,Politics of Social Policy,Shor,Boris,6,11,5,0,0,16,0,1,1.603
Fall 2020,CHEM,1111,69,Fundamentals of Chm Lab,Zaitsev,Vladimir G,10,9,0,0,0,1,0,0,3.235
Fall 2020,PHAR,5642,1,Emergency Medicine,Truong,Mabel,13,2,0,0,0,0,0,0,3.867
Fall 2020,ART,6381,1,Writing Seminar,Williams,Matthew Joseph,12,0,0,0,0,0,0,0,3.945
Fall 2020,MUSI,2170,2,Aural Skills III,Snyder,John L,11,5,2,0,0,0,0,0,2.969
Fall 2020,BIOL,1161,44,Intro To Biol Science Lab 1,Medrano,Ana I,17,3,0,0,0,0,0,1,3.305
Fall 2020,HIST,2346,1,Intro to Food History,Perales,Monica,17,11,1,0,0,5,0,0,2.896
Fall 2020,ART,3337,2,Junior Graphic Design Major,Unikel,Joshua,7,3,0,0,0,1,0,0,3.394
Fall 2020,ENGL,1303,105,First Year Writing I,English,Joshua,5,4,0,0,0,5,0,1,1.702
Fall 2020,PSYC,3325,9,Psychology of Personality,Simcox,Clare Patricia,17,13,4,0,0,3,0,1,3.025
Fall 2020,MUSI,6370,2,Art Song Repertoire,Sonnenberg,Melanie,6,0,0,0,0,0,0,1,3.89
Fall 2020,GEOL,4386,1,Petr Geos for Petr Engineers,Zhou,Hua-Wei,13,5,1,0,0,1,0,0,3.207
Fall 2020,HRD,6305,30,Organizational Learning,Egan,Toby,6,0,0,0,0,0,0,0,4
Fall 2020,SPEC,4363,2,Instructional Interventions,Kent,Shawn Christopher,26,3,0,0,0,2,0,0,3.517
Fall 2020,CHEM,1112,19,Fundamentals of Chm Lab,Zaitsev,Vladimir G,6,9,0,0,0,3,0,1,2.815
Fall 2020,LAW,6366,1,Int'l Arbitration Advocacy,Robertson,Beverly Ann Ryan,1,5,0,0,0,1,0,0,2.809
Fall 2020,PHAR,5662,3,Academic Scholarship,Wallace,David A,3,1,0,0,0,0,0,0,3.75
Fall 2020,ELED,3322,5,Elem Reading Phonics Instructn,Alba,Celeste,25,5,1,0,0,3,0,0,3.267
Fall 2020,HIST,6395,1,Topics European History,Takriti,Abdel Razzaq,3,0,0,0,0,0,0,0,4
Fall 2020,ECE,8198,10,Doctoral Research,Reddy,Rohith Krishna,0,0,0,0,0,0,2,0,0
Fall 2020,HIST,8699,1,Doctoral Dissertation,Goldberg,Mark A.,3,0,0,0,0,0,0,0,4
Fall 2020,MUSI,4230,1,Instrumental Conducting I,Bertman,David Garry,15,0,1,0,0,2,0,0,3.263
Fall 2020,ENGL,1370,29,Composition II-Honors,Rainbow,David,3,4,0,0,0,1,0,0,3.041
Fall 2020,INDS,6360,1,Industrial Design Studio,Feng,Feng,3,0,0,0,0,0,0,0,3.78
Fall 2020,CHEM,4115,5,Inorganic Chem Laboratory II,Zaitsev,Vladimir G,1,2,0,0,0,1,0,0,2.418
Fall 2020,MUSA,2202,4,Applied Composition,Maroney,Marcus K,1,0,0,0,0,0,0,0,4
Fall 2020,MIS,3399,1,Senior Honors Thesis,Knighton,William B,1,0,0,0,0,0,0,0,4
Fall 2020,PHCA,7340,1,Data Analytics for PHOP,Johnson,Michael L,1,0,0,0,0,0,0,0,4
Fall 2020,MATH,6342,1,Topology,Climenhaga,Vaughn,3,5,1,0,0,1,0,2,2.834
Fall 2020,COMM,6398,2,Special Problems,Hellmueller,Lea C,0,1,0,0,0,0,0,0,2.67
Fall 2020,SPEC,6360,1,Individuals with Disabilities,Hassett,Kristen Spring,13,0,0,0,0,0,0,1,4
Fall 2020,HIST,4327,2,Europe 1930-1945,Boyd,Sarah Fishman,2,0,0,0,0,1,0,0,2.447
Fall 2020,HIST,1377,12,The U S To 1877,Erwing,Douglas A,1,1,0,0,0,0,0,0,3.665
Fall 2020,MUSA,4400,14,Applied Voice,Averyt,Zachary Benjamin,4,1,0,0,0,0,0,0,3.734
Fall 2020,ENGI,1101,1,Engineering Success,Kota,Venkata Krishna Tulasi,7,2,0,0,0,0,0,0,3.814
Fall 2020,CHEM,3119,3,Anlytical Chemistry Lab,Czader,Arkadiusz,3,2,0,0,0,0,0,1,3.666
Fall 2020,CIVE,8398,17,Doctoral Research,Vipulanandan,Cumaraswamy,0,0,0,0,0,1,0,0,0
Fall 2020,PHLS,8324,1,Multivar Analy in Psy/Educ Res,Wiesner,Margit F,6,0,0,0,0,0,0,0,3.945
Fall 2020,GEOL,8999,23,Doctoral Dissertation,Chesnokov,Evgeni M,0,0,0,0,0,1,0,0,0
Fall 2020,PHYS,8399,11,Doctoral Dissertation,Meier,Mark Albert,1,0,0,0,0,0,0,0,4
Fall 2020,SOCW,8395,10,Pre-Dissertation Research,Gearing,Robin Edward,0,0,0,0,0,1,0,0,0
Fall 2020,PHOP,6167,4,Research Practicum A,Harrison,Wendy W,1,0,0,0,0,0,0,0,4
Fall 2020,MUSA,6420,1,Applied Violin,Yon,Kirsten A,1,0,0,0,0,0,0,0,4
Fall 2020,MATH,8698,10,Doctoral Research,Azencott,Robert Guy,0,0,0,0,0,3,0,0,0
Fall 2020,MUSA,1338,1,Saxophone,Witt,Woodrow W,3,0,0,0,0,0,0,0,3.78
Fall 2020,PHOP,8898,1,Doctoral Research,Burns,Alan R,0,0,0,0,0,0,0,0,0
Fall 2020,MECT,4341,1,Materials Select & Management,Robles Hernandez,Francisco C,3,1,1,0,0,0,0,1,2.833
Fall 2020,FINA,4397,5,Selected Topics in Finance,Khumawala,Saleha B,3,0,0,0,0,0,0,0,4
Fall 2020,MUSA,6204,7,Conducting,Harvey,Raymond Curtis,0,1,0,0,0,0,0,0,3.33
Fall 2020,GEOL,7399,13,Masters Thesis,Lapen,Thomas J,1,0,0,0,0,0,0,0,4
Fall 2020,SPEC,8298,1,Special Problems,Hassett,Kristen Spring,0,0,0,0,0,1,0,0,0
Fall 2020,CUIN,8399,8,Doctoral Dissertation,Lee,Mimi Miyoung,0,0,0,0,0,1,0,0,0
Fall 2020,MUSA,6310,2,Applied Piano,Morgulis,Tali,2,1,0,0,0,0,0,0,3.667
Fall 2020,CHEE,8398,7,Doctoral Research,Cirino,Patrick C,0,0,0,0,0,1,0,0,0
Fall 2020,MECE,8298,12,Doctoral Research,Baxevanis,Theocharis,0,0,0,0,0,1,0,0,0
Fall 2020,BIOE,8598,21,Doctoral Research,Majd,Sheereen,0,0,0,0,0,1,0,0,0
Fall 2020,MATH,8398,30,Doctoral Research,Gorb,Yuliya,0,0,0,0,0,1,0,0,0
Fall 2020,MECE,8298,23,Doctoral Research,Agrawal,Ashutosh,0,0,0,0,0,1,0,0,0
Fall 2020,POLS,3399,7,Senior Honors Thesis,LeVeaux,Christine,0,0,0,0,0,0,0,0,0
Fall 2020,MUSI,4230,2,Instrumental Conducting I,Hausmann,Charles S,8,4,0,0,0,1,0,0,3.119
Fall 2020,LAW,5365,1,Bankrptcy&Creditrs Rgts,Dole,Richard F,2,10,0,0,0,7,0,0,2.069
Fall 2020,HIST,4379,1,Sex and Violence in Old South,Deyle,Steven H,14,5,0,0,0,2,0,0,2.931
Fall 2020,TLIM,3350,1,Emergency Management Principle,Freedkin,Aaron Samuel,25,9,2,0,0,1,0,0,3.257
Fall 2020,BIOL,1134,27,Hum Anat Physiol Lab I,Gill,Tejendra,7,10,0,0,0,5,0,1,2.479
Fall 2020,MARK,3336,5,Introduction to Marketing,Ahearne,Michael,54,73,6,0,0,32,0,2,2.583
Fall 2020,DIGM,3353,32,Visual Communications Tech,Dozier,Devin K,21,4,2,0,0,2,0,0,3.032
Fall 2020,BIOL,3132,7,Elementary Microbiology Lab,Knapp,Richard D,7,8,1,0,0,6,0,0,2.264
Fall 2020,WGSS,2360,5,Introduction to GLBT Studies,Pegoda,Andrew Joseph,5,3,0,0,0,7,0,2,1.141
Fall 2020,BUSI,2305,2,Business Statistics,Patterson,Staci A,28,23,6,0,0,100,0,38,1.007
Fall 2020,HRMA,3197,2,Selected Topics in Hospitality,Jarvis,Nathan Alexander,9,1,1,0,0,0,0,0,3.667
Fall 2020,ECON,8331,1,Econometrics II,Sorensen,Bent E,4,1,0,0,0,0,0,0,3.8
Fall 2020,CIS,6371,1,Data Analytics Solutions,Lindner,Peggy,16,0,0,0,0,0,0,0,4
Fall 2020,SCM,3301,2,SCM Fundamentals,Miller,Bradley D,305,127,8,0,0,49,0,5,3.261
Fall 2020,HON,2301,53,Human Situation: Antiquity,Gish,Dustin,5,5,0,0,0,1,0,0,3.152
Fall 2020,PSYC,2301,19,Intro To Methods in Psychology,Babalola,Olusegun Maria,9,21,6,0,0,14,0,0,2.22
Fall 2020,MUSI,6101,3,Opera Role Performance,Ross,Arnold C,19,0,0,0,0,0,0,0,4
Fall 2020,HRMA,2343,2,Hospitality Cost Controls,Haskell,Rebecca Erin,45,7,1,0,0,5,0,0,3.29
Fall 2020,PHOP,6198,4,Spec Prob-Physio Optics,Coates,Daniel R,1,0,0,0,0,0,0,0,4
Fall 2020,HIST,6382,1,Research in Public History,Young,Nancy Beck,5,0,0,0,0,0,0,1,4
Fall 2020,HRMA,6351,1,Lodging Operations Mgmt,Ramirez,Arlene D,9,0,0,0,0,0,0,0,4
Fall 2020,BIOL,6698,1,Special Problems,Rodrigues,Debora Frigi,0,0,0,0,0,1,0,0,0
Fall 2020,BZAN,7397,1,Sel Topics in Busn Analytics,Ma,Xiao,6,0,0,0,0,0,0,0,4
Fall 2020,PSYC,4498,1,Independent Study,Neighbors,Clayton T,2,0,0,0,0,0,0,0,4
Fall 2020,CUIN,8334,1,Issues-Multicult/Diversity Edu,White,Cameron Scott,12,0,0,0,0,0,0,0,4
Fall 2020,ARTH,2384,1,Baroque Art,Prosperetti,Leopoldine,12,7,0,0,0,0,0,4,3.597
Fall 2020,ANTH,1300,2,Intro Anthropology,Higgs,Elizabeth Wayne,22,15,0,0,0,3,0,1,3.167
Fall 2020,BIOL,6397,2,Selected Topics in Biology,Stewart,Alexander,5,0,0,0,0,0,0,0,3.934
Fall 2020,INDS,2355,1,Design History I,Orto,Luisa,25,5,0,0,0,1,0,0,3.71
Fall 2020,CHEM,1111,29,Fundamentals of Chm Lab,Zaitsev,Vladimir G,8,6,0,0,0,2,0,0,2.401
Fall 2020,EDUC,3101,6,Practicum for Preservice Tchrs,Thompson,Amber M,30,0,0,0,0,0,0,0,3.956
Fall 2020,BIOL,1161,15,Intro To Biol Science Lab 1,Medrano,Ana I,10,5,2,0,0,1,0,1,2.81
Fall 2020,ENGL,1303,5,First Year Writing I,Rolater,Sara C,12,2,1,0,0,1,0,0,2.8
Fall 2020,CUIN,3351,1,Class Interact Science-Math,Manuel,Mariam A,16,4,0,0,0,2,0,0,3.04
Fall 2020,HRMA,6360,1,Graduate Directed Practicum,Back,KiJoon,5,0,0,0,0,0,0,0,4
Fall 2020,MATH,6302,1,Modern Algebra,Heier,Gordon,11,0,0,0,0,0,0,0,3.97
Fall 2020,MATH,1311,2,Elem/Mathematical Modeling,Chang,James A,53,53,8,0,0,52,0,13,1.9
Fall 2020,LAW,6356,1,Law Review,Sanders,Joseph,0,0,0,0,0,18,0,0,0
Fall 2020,CHEE,8298,7,Doctoral Research,Palmer,Jeremy,0,0,0,0,0,3,0,0,0
Fall 2020,CHEM,3396,2,Senior Research Project,Do,Loi H,1,0,0,0,0,0,0,0,4
Fall 2020,ART,4398,5,Independent Study,Veneman,Katherine A,1,0,0,0,0,0,0,0,4
Fall 2020,SPAN,3384,3,Intro To Hispanic Literature,Cuesta,Mabel,13,1,1,0,0,0,0,0,3.112
Fall 2020,SOC,3351,1,Soc Class&Mobilty in Am,Lorence,Jon P,7,28,3,0,0,7,0,0,2.386
Fall 2020,POLS,3312,3,"Arguments, Data, Politics",Kim,Yongkwang,4,4,2,0,0,19,0,3,0.883
Fall 2020,MECE,6397,4,Selected Topics,Ostilla Monico,Rodolfo,5,2,0,0,0,0,0,0,3.667
Fall 2020,ENGL,1303,125,First Year Writing I,Bizzell,Matthew James,5,6,2,0,0,2,0,1,2.28
Fall 2020,COSC,2440,8,Computer Org & Architecture,Shi,Weidong,20,22,1,0,0,24,0,11,1.909
Fall 2020,BIOL,1361,10,Intro To Biological Science 1,Hanke,Marc H,6,8,2,0,0,5,0,0,2.555
Fall 2020,BZAN,6357,1,BZAN-Frameworks & Methods,Ma,Xiao,8,9,1,0,0,0,0,0,3.334
Fall 2020,CIS,3347,1,IS Infrastructure and Networks,Martinez,Jose C,10,13,3,0,0,10,0,1,1.764
Fall 2020,ARCH,3354,1,The Culture of Architecture,Turner,Drexel,11,1,0,0,0,0,0,0,3.917
Fall 2020,PSYC,3350,1,Intro to Cognitive Psychology,Deleanu,Evelina,47,19,1,0,0,3,0,0,3.552
Fall 2020,POLS,6344,1,Dissertation Prospectus,Scarrow,Susan E,7,0,0,0,0,0,0,0,4
Fall 2020,CIVE,5362,1,Water Quality Engineering,Rodrigues,Debora Frigi,3,19,1,0,0,9,0,1,2.147
Fall 2020,CIVE,3380,1,Plane Surveying Fundamentals,Shrestha,Ramesh L,5,20,7,0,0,26,0,0,1.644
Fall 2020,PSYC,3310,5,Indstrl-Orgnztnl Psy,Zamanipour,Tina,27,1,0,0,0,6,0,1,2.921
Fall 2020,TLIM,3340,30,Org Leadership & Supervision,Harlan,Pamela Kay,35,17,2,0,0,3,0,0,3.328
Fall 2020,POLS,1336,51,US and Texas Const/Politics,LeVeaux,Christine,21,2,0,0,0,2,0,0,3.521
Fall 2020,ENGL,3341,1,Bus & Prof Writing,Butler,Paul G,10,3,0,0,0,3,0,1,2.562
Fall 2020,TLIM,4342,2,Quality Improvement Methods,Chance,Michael Dean,26,10,0,0,0,3,0,0,3.377
Fall 2020,TLIM,4342,31,Quality Improvement Methods,Golecha,Devshree,22,8,2,0,0,3,0,1,2.757
Fall 2020,PHYS,1122,7,University Phys Laboratory II,Maric,Sladjana,3,13,0,0,0,6,0,0,2.153
Fall 2020,FREN,2302,2,Intermediate French,Tucci,Nina S,5,17,2,0,0,2,0,1,2.655
Fall 2020,CIS,2348,3,Info Systems Appl Development,Ratner,Edward,28,13,3,0,0,16,0,2,2.092
Fall 2020,PSYC,3301,3,Intro Psych Stats,Deleanu,Evelina,29,21,5,0,0,12,0,2,2.652
Fall 2020,CUIN,4101,3,Content for Teaching,Ford,Haley Michelle Grimland,15,1,0,0,0,0,0,1,3.896
Fall 2020,POLS,4399,3,Senior Honors Thesis,Cantu,Francisco,0,0,0,0,0,1,0,0,0
Fall 2020,COMD,2339,4,Language Development,Ross,Byron L,0,0,1,0,0,1,0,0,0.777
Fall 2020,MUSA,3432,3,Applied Oboe,Dinitz,Adam L,3,0,0,0,0,0,0,0,4
Fall 2020,BCHS,8898,4,Doctoral Research,Widger,William R,0,0,0,0,0,2,0,0,0
Fall 2020,MUSA,8320,40,Doctoral Applied Music,Vasquez,Hector A,2,0,0,0,0,0,0,0,4
Fall 2020,PHOP,8398,2,Doctoral Research,Smith,Earl Leo,1,0,0,0,0,0,0,0,4
Fall 2020,HRMA,3336,3,Beverage Management,Jarvis,Nathan Alexander,3,1,0,0,0,0,0,0,3.066
Fall 2020,HIST,4355,1,Topics in Hist of Law and Soc,Zarnow,Leandra Ruth,4,3,0,0,0,1,0,2,2.111
Fall 2020,ELCS,8311,11,Lab of Practice-Lit Revw Devel,Rangel,Virginia,0,0,0,0,0,0,0,1,0
Fall 2020,ECE,6198,33,Research,Nguyen,Hien V,0,0,0,0,0,1,0,0,0
Fall 2020,CHEE,8398,12,Doctoral Research,Vekilov,Peter,0,0,0,0,0,3,0,0,0
Fall 2020,SPAC,6201,1,Man Systems Integration,Toups,Larry David,7,0,0,0,0,0,0,0,4
Fall 2020,COMD,5348,1,Phonetics for the SLPA,James,Kay M,8,1,0,0,0,0,0,0,3.889
Fall 2020,PSYC,6598,8,Special Problems,Derrick,Jaye L,1,0,0,0,0,0,0,0,4
Fall 2020,MUED,3100,1,Woodwinds,Pradervand,Dana S,11,0,0,0,0,0,0,0,3.97
Fall 2020,ENGL,7398,1,Special Problems,Kastely,James L,1,0,0,0,0,0,0,0,4
Fall 2020,CHEE,8598,14,Doctoral Research,Donnelly,Vincent M.,0,0,0,0,0,3,0,0,0
Fall 2020,ACCT,8398,1,Special Problems,Lu,Tong,1,0,0,0,0,0,0,0,4
Fall 2020,MUSI,1121,2,Concert Chorus,Mueller,Jebediah Lee,1,0,0,0,0,1,0,0,2
Fall 2020,LAW,5258,1,Eminent Domain Property Rights,Hodge,Justin Allen,3,2,0,0,0,1,0,0,2.78
Fall 2020,HRMA,8398,1,Research Proposal in Hosp Adm,Sirsat,Sujata Ashok,0,0,0,0,0,1,0,0,0
Fall 2020,LAW,6209,1,Health Law Journal,Chandler,Seth J,0,0,0,0,0,4,0,0,0
Fall 2020,PHOP,6257,9,Research Practicum B,Cheng,Han,1,0,0,0,0,0,0,0,4
Fall 2020,ECE,8298,23,Doctoral Research,Rajashekara,Kaushik,0,0,0,0,0,2,0,0,0
Fall 2020,MECE,8598,10,Doctoral Research,Liu,Dong,0,0,0,0,0,1,0,0,0
Fall 2020,MECE,5397,6,Selected Topics,Franchek,Matthew,2,0,0,0,0,1,0,0,2.667
Fall 2020,HDCS,6331,1,Adv Strat For Futures Planning,Hines,Andrew Lewis,13,0,0,0,1,0,0,0,3.62
Fall 2020,PSYC,8399,1,Doctoral Dissertation,Alfano,Candice A,0,0,0,0,0,4,0,0,0
Fall 2020,BIOE,8699,13,Doctoral Dissertation,Majd,Sheereen,0,0,0,0,0,1,0,0,0
Fall 2020,BCHS,8898,2,Doctoral Research,Sen,Mehmet,0,0,0,0,0,3,0,0,0
Fall 2020,COSC,8398,106,Doctoral Research,Deng,Zhigang,0,0,0,0,0,2,0,0,0
Fall 2020,ENGL,8399,19,Doctoral Dissertation,Mazella,David S,0,0,0,0,0,0,0,0,0
Fall 2020,ECE,4398,8,Independent Study,Bering,Edgar A,1,0,0,0,0,0,0,0,4
Fall 2020,PHYS,8698,13,Doctoral Research,Freelon,Byron Kendall,0,0,0,0,0,1,0,0,0
Fall 2020,GEOL,8399,13,Doctoral Dissertation,Lapen,Thomas J,1,0,0,0,0,0,0,0,4
Fall 2020,MUSA,8320,32,Doctoral Applied Music,Hester,Timothy E,1,0,0,0,0,0,0,0,4
Fall 2020,ELED,6305,2,Tchng Language Arts,Tyson,Eleanore S,1,0,0,0,0,0,0,0,4
Fall 2020,MUSA,6320,2,Applied Violin,Yon,Kirsten A,1,0,0,0,0,0,0,0,4
Fall 2020,CHEE,8598,2,Doctoral Research,Harold,Michael P,0,0,0,0,0,1,0,0,0
Fall 2020,PCOL,8998,3,Doctoral Research,Hussain,Tahir,0,0,0,0,0,1,0,0,0
Fall 2020,BIOE,8498,21,Doctoral Research,Majd,Sheereen,0,0,0,0,0,1,0,0,0
Fall 2020,THEA,3379,1,Stage Design for Educators,Cooper,Charles G,0,0,0,0,0,1,0,0,0
Fall 2020,MATH,8698,5,Doctoral Research,Vershynina,Anna,0,0,0,0,0,1,0,0,0
Fall 2020,GEOL,6399,41,Masters Thesis,Sun,Jiajia,0,0,0,0,0,2,0,0,0
Fall 2020,THEA,1112,1,Production,Kearns,Casey,2,0,0,0,0,0,0,0,4
Fall 2020,PSYC,8190,1,Clinical Neuropsyc Internship,Vincent,John P,0,0,0,0,0,1,0,0,0
Fall 2020,PSYC,6498,14,Special Problems,Derrick,Jaye L,1,0,0,0,0,0,0,0,4
Fall 2020,POLS,8399,20,Doctoral Dissertation,Aleman,Eduardo,0,0,0,0,0,1,0,0,0
Fall 2020,MUSI,6298,2,Research,Harvey,Raymond Curtis,1,0,0,0,0,0,0,0,4
Fall 2020,MUSA,2336,1,Applied Bassoon,Wagner,Elise L,1,0,0,0,0,0,0,0,3.67
Fall 2020,MECE,6397,2,Selected Topics,Ostilla Monico,Rodolfo,3,3,0,0,0,0,0,2,3.5
